id,group_id,timeline_loop,timeline_loop_delay,timeline_value,actiontype,actionknockback,proj_resource_id,proj_type,proj_amount,proj_duration,proj_afterduration,proj_aftercollide,proj_aftercollide_stat,proj_dmgcount,proj_dmgdelay,proj_size,proj_spd,actionvalue/0/actionvalue,actionvalue/1/actionvalue,actionvalue/2/actionvalue,actionvalue/3/actionvalue,actionvalue/4/actionvalue,actionvalue/5/actionvalue,proj_atk_range/0/proj_atk_range,proj_atk_range/1/proj_atk_range,proj_typevalue/0/proj_typevalue,proj_typevalue/1/proj_typevalue,proj_typevalue/2/proj_typevalue,proj_typevalue/3/proj_typevalue
1995121,1995002,False,0,290,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,290,0,0,0
1995122,1995002,False,0,290,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,380,0,0,0
1995123,1995002,False,0,290,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,470,0,0,0
1995124,1995002,False,0,290,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,560,0,0,0
1995125,1995002,False,0,300,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,300,0,0,0
1995126,1995002,False,0,300,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,390,0,0,0
1995127,1995002,False,0,300,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,480,0,0,0
1995128,1995002,False,0,300,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,570,0,0,0
1995129,1995002,False,0,310,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,310,0,0,0
1995130,1995002,False,0,310,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,400,0,0,0
1995131,1995002,False,0,310,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,490,0,0,0
1995132,1995002,False,0,310,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,580,0,0,0
1995133,1995002,False,0,320,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,320,0,0,0
1995134,1995002,False,0,320,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,410,0,0,0
1995135,1995002,False,0,320,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,500,0,0,0
1995136,1995002,False,0,320,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,590,0,0,0
1995137,1995002,False,0,330,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,330,0,0,0
1995138,1995002,False,0,330,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,420,0,0,0
1995139,1995002,False,0,330,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,510,0,0,0
1995140,1995002,False,0,330,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,600,0,0,0
1995141,1995002,False,0,340,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,340,0,0,0
1995142,1995002,False,0,340,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,430,0,0,0
1995143,1995002,False,0,340,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,520,0,0,0
1995144,1995002,False,0,340,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,610,0,0,0
1995145,1995002,False,0,350,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,350,0,0,0
1995146,1995002,False,0,350,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,440,0,0,0
1995147,1995002,False,0,350,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,530,0,0,0
1995148,1995002,False,0,350,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,620,0,0,0
1995149,1995002,False,0,360,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,360,0,0,0
1995150,1995002,False,0,360,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,450,0,0,0
1995151,1995002,False,0,360,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,540,0,0,0
1995152,1995002,False,0,360,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,630,0,0,0
1995153,1995003,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,630,0,0,0
1995154,1995003,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,540,0,0,0
1995155,1995003,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,450,0,0,0
1995156,1995003,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,360,0,0,0
1995157,1995003,False,0,10,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,620,0,0,0
1995158,1995003,False,0,10,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,530,0,0,0
1995159,1995003,False,0,10,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,440,0,0,0
1995160,1995003,False,0,10,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,350,0,0,0
1995161,1995003,False,0,20,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,610,0,0,0
1995162,1995003,False,0,20,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,520,0,0,0
1995163,1995003,False,0,20,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,430,0,0,0
1995164,1995003,False,0,20,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,340,0,0,0
1995165,1995003,False,0,30,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,600,0,0,0
1995166,1995003,False,0,30,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,510,0,0,0
1995167,1995003,False,0,30,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,420,0,0,0
1995168,1995003,False,0,30,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,330,0,0,0
1995169,1995003,False,0,40,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,590,0,0,0
1995170,1995003,False,0,40,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,500,0,0,0
1995171,1995003,False,0,40,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,410,0,0,0
1995172,1995003,False,0,40,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,320,0,0,0
1995173,1995003,False,0,50,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,580,0,0,0
1995174,1995003,False,0,50,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,490,0,0,0
1995175,1995003,False,0,50,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,400,0,0,0
1995176,1995003,False,0,50,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,310,0,0,0
1995177,1995003,False,0,60,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,570,0,0,0
1995178,1995003,False,0,60,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,480,0,0,0
1995179,1995003,False,0,60,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,390,0,0,0
1995180,1995003,False,0,60,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,300,0,0,0
1995181,1995003,False,0,70,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,560,0,0,0
1995182,1995003,False,0,70,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,470,0,0,0
1995183,1995003,False,0,70,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,380,0,0,0
1995184,1995003,False,0,70,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,290,0,0,0
1995185,1995003,False,0,80,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,550,0,0,0
1995186,1995003,False,0,80,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,460,0,0,0
1995187,1995003,False,0,80,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,370,0,0,0
1995188,1995003,False,0,80,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,280,0,0,0
1995189,1995003,False,0,90,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,540,0,0,0
1995190,1995003,False,0,90,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,450,0,0,0
1995191,1995003,False,0,90,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,360,0,0,0
1995192,1995003,False,0,90,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,270,0,0,0
1995193,1995003,False,0,100,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,530,0,0,0
1995194,1995003,False,0,100,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,440,0,0,0
1995195,1995003,False,0,100,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,350,0,0,0
1995196,1995003,False,0,100,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,260,0,0,0
1995197,1995003,False,0,110,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,520,0,0,0
1995198,1995003,False,0,110,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,430,0,0,0
1995199,1995003,False,0,110,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,340,0,0,0
1995200,1995003,False,0,110,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,250,0,0,0
1995201,1995003,False,0,120,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,510,0,0,0
1995202,1995003,False,0,120,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,420,0,0,0
1995203,1995003,False,0,120,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,330,0,0,0
1995204,1995003,False,0,120,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,240,0,0,0
1995205,1995003,False,0,130,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,500,0,0,0
1995206,1995003,False,0,130,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,410,0,0,0
1995207,1995003,False,0,130,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,320,0,0,0
1995208,1995003,False,0,130,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,230,0,0,0
1995209,1995003,False,0,140,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,490,0,0,0
1995210,1995003,False,0,140,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,400,0,0,0
1995211,1995003,False,0,140,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,310,0,0,0
1995212,1995003,False,0,140,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,220,0,0,0
1995213,1995003,False,0,150,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,480,0,0,0
1995214,1995003,False,0,150,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,390,0,0,0
1995215,1995003,False,0,150,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,300,0,0,0
1995216,1995003,False,0,150,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,210,0,0,0
1995217,1995003,False,0,160,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,470,0,0,0
1995218,1995003,False,0,160,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,380,0,0,0
1995219,1995003,False,0,160,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,290,0,0,0
1995220,1995003,False,0,160,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,200,0,0,0
1995221,1995003,False,0,170,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,460,0,0,0
1995222,1995003,False,0,170,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,370,0,0,0
1995223,1995003,False,0,170,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,280,0,0,0
1995224,1995003,False,0,170,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,190,0,0,0
1995225,1995003,False,0,180,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,450,0,0,0
1995226,1995003,False,0,180,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,360,0,0,0
1995227,1995003,False,0,180,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,270,0,0,0
1995228,1995003,False,0,180,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,180,0,0,0
1995229,1995003,False,0,190,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,440,0,0,0
1995230,1995003,False,0,190,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,350,0,0,0
1995231,1995003,False,0,190,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,260,0,0,0
1995232,1995003,False,0,190,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,170,0,0,0
1995233,1995003,False,0,200,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,430,0,0,0
1995234,1995003,False,0,200,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,340,0,0,0
1995235,1995003,False,0,200,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,250,0,0,0
1995236,1995003,False,0,200,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,160,0,0,0
1995237,1995003,False,0,210,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,420,0,0,0
1995238,1995003,False,0,210,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,330,0,0,0
1995239,1995003,False,0,210,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,240,0,0,0
1995240,1995003,False,0,210,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,150,0,0,0
1995241,1995003,False,0,220,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,410,0,0,0
1995242,1995003,False,0,220,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,320,0,0,0
1995243,1995003,False,0,220,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,230,0,0,0
1995244,1995003,False,0,220,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,140,0,0,0
1995245,1995003,False,0,230,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,400,0,0,0
1995246,1995003,False,0,230,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,310,0,0,0
1995247,1995003,False,0,230,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,220,0,0,0
1995248,1995003,False,0,230,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,130,0,0,0
1995249,1995003,False,0,240,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,390,0,0,0
1995250,1995003,False,0,240,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,300,0,0,0
1995251,1995003,False,0,240,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,210,0,0,0
1995252,1995003,False,0,240,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,120,0,0,0
1995253,1995003,False,0,250,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,380,0,0,0
1995254,1995003,False,0,250,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,290,0,0,0
1995255,1995003,False,0,250,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,200,0,0,0
1995256,1995003,False,0,250,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,110,0,0,0
1995257,1995003,False,0,260,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,370,0,0,0
1995258,1995003,False,0,260,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,280,0,0,0
1995259,1995003,False,0,260,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,190,0,0,0
1995260,1995003,False,0,260,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,100,0,0,0
1995261,1995003,False,0,270,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,360,0,0,0
1995262,1995003,False,0,270,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,270,0,0,0
1995263,1995003,False,0,270,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,180,0,0,0
1995264,1995003,False,0,270,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,90,0,0,0
1995265,1995003,False,0,280,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,350,0,0,0
1995266,1995003,False,0,280,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,260,0,0,0
