id,is_dialogfirstpoint,group_id,priority,printtype,portrait_id,name_localkey,scenario_localkey,play_sound,play_bgm,duration,set_background,hide_background,set_background_cord_x,set_background_cord_y,set_background_scale,scenario_effect_type,scenario_effect_value,execute_delaytime,execute_rate,first_show_check,conditiondata/0/usecondition_type,conditiondata/1/usecondition_type,conditiondata/2/usecondition_type,conditiondata/3/usecondition_type,conditiondata/4/usecondition_type,conditiondata/5/usecondition_type,spinedata/0/show_spine_resource_id,spinedata/0/spine_anim_resource_id,spinedata/0/hide_spine_resource_id,spinedata/0/spine_resource_cord_x,spinedata/0/spine_resource_cord_y,spinedata/0/spine_resource_scale,spinedata/1/show_spine_resource_id,spinedata/1/spine_anim_resource_id,spinedata/1/hide_spine_resource_id,spinedata/1/spine_resource_cord_x,spinedata/1/spine_resource_cord_y,spinedata/1/spine_resource_scale,spinedata/2/show_spine_resource_id,spinedata/2/spine_anim_resource_id,spinedata/2/hide_spine_resource_id,spinedata/2/spine_resource_cord_x,spinedata/2/spine_resource_cord_y,spinedata/2/spine_resource_scale,spinedata/3/show_spine_resource_id,spinedata/3/spine_anim_resource_id,spinedata/3/hide_spine_resource_id,spinedata/3/spine_resource_cord_x,spinedata/3/spine_resource_cord_y,spinedata/3/spine_resource_scale,spinedata/4/show_spine_resource_id,spinedata/4/spine_anim_resource_id,spinedata/4/hide_spine_resource_id,spinedata/4/spine_resource_cord_x,spinedata/4/spine_resource_cord_y,spinedata/4/spine_resource_scale,spinedata/5/show_spine_resource_id,spinedata/5/spine_anim_resource_id,spinedata/5/hide_spine_resource_id,spinedata/5/spine_resource_cord_x,spinedata/5/spine_resource_cord_y,spinedata/5/spine_resource_scale,spinedata/6/show_spine_resource_id,spinedata/6/spine_anim_resource_id,spinedata/6/hide_spine_resource_id,spinedata/6/spine_resource_cord_x,spinedata/6/spine_resource_cord_y,spinedata/6/spine_resource_scale,spinedata/7/show_spine_resource_id,spinedata/7/spine_anim_resource_id,spinedata/7/hide_spine_resource_id,spinedata/7/spine_resource_cord_x,spinedata/7/spine_resource_cord_y,spinedata/7/spine_resource_scale,spinedata/8/show_spine_resource_id,spinedata/8/spine_anim_resource_id,spinedata/8/hide_spine_resource_id,spinedata/8/spine_resource_cord_x,spinedata/8/spine_resource_cord_y,spinedata/8/spine_resource_scale,spinedata/9/show_spine_resource_id,spinedata/9/spine_anim_resource_id,spinedata/9/hide_spine_resource_id,spinedata/9/spine_resource_cord_x,spinedata/9/spine_resource_cord_y,spinedata/9/spine_resource_scale,conditiondata/0/usecondition_value/0/name,conditiondata/0/usecondition_value/0/value,conditiondata/0/usecondition_value/1/name,conditiondata/0/usecondition_value/1/value,conditiondata/0/usecondition_value/2/name,conditiondata/0/usecondition_value/2/value,conditiondata/1/usecondition_value/0/name,conditiondata/1/usecondition_value/0/value
800644,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_44,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800645,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_45,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800646,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_46,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800647,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_47,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800648,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_48,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800649,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_49,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800650,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_50,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800651,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_51,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800652,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_52,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800653,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_53,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800654,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_54,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800701,True,test_mini_ending_einkk,1,Stage,,,Locale_SubScenario:1ann_mini_ending_einkk_1,,None,0,NKS_sbg_07,,0,165,0,None,,0,10000,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800702,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_2,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800703,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_3,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800704,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_4,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800705,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_5,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800706,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_6,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800707,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_7,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800708,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_8,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800709,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_9,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800710,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_10,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800711,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_11,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800712,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_12,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800713,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_13,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800714,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_14,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800715,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_15,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800716,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_16,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800717,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_17,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800718,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_18,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800719,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_19,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800720,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_20,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800721,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_21,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800722,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_22,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800723,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_23,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800724,False,test_mini_ending_einkk,1,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_24,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c928_00,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800801,True,test_mini_ending_hidden,1,Stage,,,Locale_SubScenario:1ann_mini_ending_hidden_1,,event_bgm_redash_minigame_story2,0,NKS_sbg_01,,0,165,0,None,,0,10000,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800802,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hidden_2,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800803,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_hidden_3,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800804,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_hidden_4,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800805,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_hidden_5,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800806,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_hidden_6,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800807,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_hidden_7,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800808,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_hidden_8,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800809,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_hidden_9,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800810,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hidden_10,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800811,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_hidden_11,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800812,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_hidden_12,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800813,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hidden_13,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800814,False,test_mini_ending_hidden,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_hidden_14,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_00,characterDialog_sprite_00,,-222,-101,0,NKS_characterDialog_c965_00,characterDialog_sprite_00,,-117,-101,0,NKS_characterDialog_c966_00,characterDialog_sprite_00,,-18,-101,0,NKS_characterDialog_c470_00,characterDialog_sprite_00,,100,-101,0,NKS_characterDialog_c233_00,characterDialog_sprite_00,,236,-101,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
