id,conversation_id,room_id,speaker_type,member_id,message_type,jump_target,dialog_localkey,resource_id,reward_id,reward_expire_date,is_opener
m_ex_brid_silenttrack_01_23,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_23,,0,-639844352,False
m_ex_brid_silenttrack_01_24,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_24,,0,-639844352,False
m_ex_brid_silenttrack_01_25,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_25,,0,-639844352,False
m_ex_brid_silenttrack_01_26,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_26,,0,-639844352,False
m_ex_brid_silenttrack_01_27,m_ex_brid_silenttrack_01,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_27,,0,-639844352,False
m_ex_brid_silenttrack_01_28,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_28,,0,-639844352,False
m_ex_brid_silenttrack_01_29,m_ex_brid_silenttrack_01,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_29,,0,-639844352,False
m_ex_brid_silenttrack_01_30,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_30,,0,-639844352,False
m_ex_brid_silenttrack_01_31,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_31,,0,-639844352,False
m_ex_brid_silenttrack_01_32,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_32,,0,-639844352,False
m_ex_brid_silenttrack_01_33,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_33,,0,-639844352,False
m_ex_brid_silenttrack_01_34,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_34,,0,-639844352,False
m_ex_brid_silenttrack_01_35,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_35,,0,-639844352,False
m_ex_brid_silenttrack_01_36,m_ex_brid_silenttrack_01,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_36,,0,-639844352,False
m_ex_brid_silenttrack_01_37,m_ex_brid_silenttrack_01,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_37,,0,-639844352,False
m_ex_brid_silenttrack_01_38,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_38,,0,-639844352,False
m_ex_brid_silenttrack_01_39,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_39,,0,-639844352,False
m_ex_brid_silenttrack_01_40,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_40,,0,-639844352,False
m_ex_brid_silenttrack_01_41,m_ex_brid_silenttrack_01,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_01_41,,0,-639844352,False
m_ex_brid_silenttrack_02_1,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_1,,0,-639844352,True
m_ex_brid_silenttrack_02_2,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_2,,0,-639844352,False
m_ex_brid_silenttrack_02_3,m_ex_brid_silenttrack_02,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_3,,0,-639844352,False
m_ex_brid_silenttrack_02_4,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_4,,0,-639844352,False
m_ex_brid_silenttrack_02_5,m_ex_brid_silenttrack_02,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_5,,0,-639844352,False
m_ex_brid_silenttrack_02_6,m_ex_brid_silenttrack_02,brid,Self,,Choice,m_ex_brid_silenttrack_02_8,Locale_SuddenMessage:m_ex_brid_silenttrack_02_6,,0,-639844352,False
m_ex_brid_silenttrack_02_7,m_ex_brid_silenttrack_02,brid,Self,,Choice,m_ex_brid_silenttrack_02_8,Locale_SuddenMessage:m_ex_brid_silenttrack_02_7,,0,-639844352,False
m_ex_brid_silenttrack_02_8,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_8,,0,-639844352,False
m_ex_brid_silenttrack_02_9,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_9,,0,-639844352,False
m_ex_brid_silenttrack_02_10,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_10,,0,-639844352,False
m_ex_brid_silenttrack_02_11,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_11,,0,-639844352,False
m_ex_brid_silenttrack_02_12,m_ex_brid_silenttrack_02,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_12,,0,-639844352,False
m_ex_brid_silenttrack_02_13,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_13,,0,-639844352,False
m_ex_brid_silenttrack_02_14,m_ex_brid_silenttrack_02,brid,Self,,Choice,m_ex_brid_silenttrack_02_16,Locale_SuddenMessage:m_ex_brid_silenttrack_02_14,,0,-639844352,False
m_ex_brid_silenttrack_02_15,m_ex_brid_silenttrack_02,brid,Self,,Choice,m_ex_brid_silenttrack_02_18,Locale_SuddenMessage:m_ex_brid_silenttrack_02_15,,0,-639844352,False
m_ex_brid_silenttrack_02_16,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_16,,0,-639844352,False
m_ex_brid_silenttrack_02_17,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,m_ex_brid_silenttrack_02_23,Locale_SuddenMessage:m_ex_brid_silenttrack_02_17,,0,-639844352,False
m_ex_brid_silenttrack_02_18,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_18,,0,-639844352,False
m_ex_brid_silenttrack_02_19,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_19,,0,-639844352,False
m_ex_brid_silenttrack_02_20,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_20,,0,-639844352,False
m_ex_brid_silenttrack_02_21,m_ex_brid_silenttrack_02,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_21,,0,-639844352,False
m_ex_brid_silenttrack_02_22,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,m_ex_brid_silenttrack_02_23,Locale_SuddenMessage:m_ex_brid_silenttrack_02_22,,0,-639844352,False
m_ex_brid_silenttrack_02_23,m_ex_brid_silenttrack_02,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_23,,0,-639844352,False
m_ex_brid_silenttrack_02_24,m_ex_brid_silenttrack_02,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_24,,0,-639844352,False
m_ex_brid_silenttrack_02_25,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_25,,0,-639844352,False
m_ex_brid_silenttrack_02_26,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_26,,0,-639844352,False
m_ex_brid_silenttrack_02_27,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_27,,0,-639844352,False
m_ex_brid_silenttrack_02_28,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_28,,0,-639844352,False
m_ex_brid_silenttrack_02_29,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_29,,0,-639844352,False
m_ex_brid_silenttrack_02_30,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_30,,0,-639844352,False
m_ex_brid_silenttrack_02_31,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_31,,0,-639844352,False
m_ex_brid_silenttrack_02_32,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_32,,0,-639844352,False
m_ex_brid_silenttrack_02_33,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_33,,0,-639844352,False
m_ex_brid_silenttrack_02_34,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_34,,0,-639844352,False
m_ex_brid_silenttrack_02_35,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_35,,0,-639844352,False
m_ex_brid_silenttrack_02_36,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_36,,0,-639844352,False
m_ex_brid_silenttrack_02_37,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_37,,0,-639844352,False
m_ex_brid_silenttrack_02_38,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_38,,0,-639844352,False
m_ex_brid_silenttrack_02_39,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_39,,0,-639844352,False
m_ex_brid_silenttrack_02_40,m_ex_brid_silenttrack_02,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_40,,0,-639844352,False
m_ex_brid_silenttrack_02_41,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_41,,0,-639844352,False
m_ex_brid_silenttrack_02_42,m_ex_brid_silenttrack_02,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_42,,0,-639844352,False
m_ex_brid_silenttrack_02_43,m_ex_brid_silenttrack_02,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_43,,0,-639844352,False
m_ex_brid_silenttrack_02_44,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_44,,0,-639844352,False
m_ex_brid_silenttrack_02_45,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_45,,0,-639844352,False
m_ex_brid_silenttrack_02_46,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_46,,0,-639844352,False
m_ex_brid_silenttrack_02_47,m_ex_brid_silenttrack_02,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_02_47,,0,-639844352,False
m_ex_brid_silenttrack_03_1,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_1,,0,-639844352,True
m_ex_brid_silenttrack_03_2,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_2,,0,-639844352,False
m_ex_brid_silenttrack_03_3,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_3,,0,-639844352,False
m_ex_brid_silenttrack_03_4,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_4,,0,-639844352,False
m_ex_brid_silenttrack_03_5,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_5,,0,-639844352,False
m_ex_brid_silenttrack_03_6,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_6,,0,-639844352,False
m_ex_brid_silenttrack_03_7,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_7,,0,-639844352,False
m_ex_brid_silenttrack_03_8,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_8,,0,-639844352,False
m_ex_brid_silenttrack_03_9,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_9,,0,-639844352,False
m_ex_brid_silenttrack_03_10,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_10,,0,-639844352,False
m_ex_brid_silenttrack_03_11,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_11,,0,-639844352,False
m_ex_brid_silenttrack_03_12,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_12,,0,-639844352,False
m_ex_brid_silenttrack_03_13,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_13,,0,-639844352,False
m_ex_brid_silenttrack_03_14,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_14,,0,-639844352,False
m_ex_brid_silenttrack_03_15,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_15,,0,-639844352,False
m_ex_brid_silenttrack_03_16,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_16,,0,-639844352,False
m_ex_brid_silenttrack_03_17,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_17,,0,-639844352,False
m_ex_brid_silenttrack_03_18,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_18,,0,-639844352,False
m_ex_brid_silenttrack_03_19,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_19,,0,-639844352,False
m_ex_brid_silenttrack_03_20,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_20,,0,-639844352,False
m_ex_brid_silenttrack_03_21,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_21,,0,-639844352,False
m_ex_brid_silenttrack_03_22,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_22,,0,-639844352,False
m_ex_brid_silenttrack_03_23,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_23,,0,-639844352,False
m_ex_brid_silenttrack_03_24,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_24,,0,-639844352,False
m_ex_brid_silenttrack_03_25,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_25,,0,-639844352,False
m_ex_brid_silenttrack_03_26,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_26,,0,-639844352,False
m_ex_brid_silenttrack_03_27,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_27,,0,-639844352,False
m_ex_brid_silenttrack_03_28,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_28,,0,-639844352,False
m_ex_brid_silenttrack_03_29,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_29,,0,-639844352,False
m_ex_brid_silenttrack_03_30,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_30,,0,-639844352,False
m_ex_brid_silenttrack_03_31,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_31,,0,-639844352,False
m_ex_brid_silenttrack_03_32,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_32,,0,-639844352,False
m_ex_brid_silenttrack_03_33,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_33,,0,-639844352,False
m_ex_brid_silenttrack_03_34,m_ex_brid_silenttrack_03,brid,Self,,Monologue,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_34,,0,-639844352,False
m_ex_brid_silenttrack_03_35,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_35,,0,-639844352,False
m_ex_brid_silenttrack_03_36,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_36,,0,-639844352,False
m_ex_brid_silenttrack_03_37,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_37,,0,-639844352,False
m_ex_brid_silenttrack_03_38,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_38,,0,-639844352,False
m_ex_brid_silenttrack_03_39,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_39,,0,-639844352,False
m_ex_brid_silenttrack_03_40,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_40,,0,-639844352,False
m_ex_brid_silenttrack_03_41,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_41,,0,-639844352,False
m_ex_brid_silenttrack_03_42,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_42,,0,-639844352,False
m_ex_brid_silenttrack_03_43,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_43,,0,-639844352,False
m_ex_brid_silenttrack_03_44,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_44,,0,-639844352,False
m_ex_brid_silenttrack_03_45,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_45,,0,-639844352,False
m_ex_brid_silenttrack_03_46,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_46,,0,-639844352,False
m_ex_brid_silenttrack_03_47,m_ex_brid_silenttrack_03,brid,They,brid_w,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_47,,0,-639844352,False
m_ex_brid_silenttrack_03_48,m_ex_brid_silenttrack_03,brid,Self,,Text,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_48,,0,-639844352,False
m_ex_brid_silenttrack_03_49,m_ex_brid_silenttrack_03,brid,Self,,Monologue,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_49,,0,-639844352,False
m_ex_brid_silenttrack_03_50,m_ex_brid_silenttrack_03,brid,Self,,Monologue,,Locale_SuddenMessage:m_ex_brid_silenttrack_03_50,,0,-639844352,False
m_ex_infinityrail_03_1,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_1,,0,-639844352,True
m_ex_infinityrail_03_2,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_2,,0,-639844352,False
m_ex_infinityrail_03_3,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_3,,0,-639844352,False
m_ex_infinityrail_03_4,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_4,,0,-639844352,False
m_ex_infinityrail_03_5,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_5,,0,-639844352,False
m_ex_infinityrail_03_6,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_6,,0,-639844352,False
m_ex_infinityrail_03_7,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_7,,0,-639844352,False
m_ex_infinityrail_03_8,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_8,,0,-639844352,False
m_ex_infinityrail_03_9,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_9,,0,-639844352,False
m_ex_infinityrail_03_10,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_10,,0,-639844352,False
m_ex_infinityrail_03_11,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_11,,0,-639844352,False
m_ex_infinityrail_03_12,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_12,,0,-639844352,False
m_ex_infinityrail_03_13,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_13,,0,-639844352,False
m_ex_infinityrail_03_14,m_ex_infinityrail_03,infinityrail,They,brid_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_14,,0,-639844352,False
m_ex_infinityrail_03_15,m_ex_infinityrail_03,infinityrail,They,brid_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_15,,0,-639844352,False
m_ex_infinityrail_03_16,m_ex_infinityrail_03,infinityrail,They,brid_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_16,,0,-639844352,False
m_ex_infinityrail_03_17,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_17,,0,-639844352,False
m_ex_infinityrail_03_18,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_18,,0,-639844352,False
m_ex_infinityrail_03_19,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_19,,0,-639844352,False
m_ex_infinityrail_03_20,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_20,,0,-639844352,False
m_ex_infinityrail_03_21,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_21,,0,-639844352,False
m_ex_infinityrail_03_22,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_22,,0,-639844352,False
m_ex_infinityrail_03_23,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_23,,0,-639844352,False
m_ex_infinityrail_03_24,m_ex_infinityrail_03,infinityrail,They,brid_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_24,,0,-639844352,False
m_ex_infinityrail_03_25,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_25,,0,-639844352,False
m_ex_infinityrail_03_26,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_26,,0,-639844352,False
m_ex_infinityrail_03_27,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_27,,0,-639844352,False
m_ex_infinityrail_03_28,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_28,,0,-639844352,False
m_ex_infinityrail_03_29,m_ex_infinityrail_03,infinityrail,Self,,Choice,m_ex_infinityrail_03_32,Locale_SuddenMessage:m_ex_infinityrail_03_29,,0,-639844352,False
m_ex_infinityrail_03_30,m_ex_infinityrail_03,infinityrail,Self,,Choice,m_ex_infinityrail_03_38,Locale_SuddenMessage:m_ex_infinityrail_03_30,,0,-639844352,False
m_ex_infinityrail_03_31,m_ex_infinityrail_03,infinityrail,Self,,Choice,m_ex_infinityrail_03_43,Locale_SuddenMessage:m_ex_infinityrail_03_31,,0,-639844352,False
m_ex_infinityrail_03_32,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_32,,0,-639844352,False
m_ex_infinityrail_03_33,m_ex_infinityrail_03,infinityrail,They,diesel_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_33,,0,-639844352,False
m_ex_infinityrail_03_34,m_ex_infinityrail_03,infinityrail,They,soline_w,Text,,Locale_SuddenMessage:m_ex_infinityrail_03_34,,0,-639844352,False
