id,type,floor,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_autocontrol,field_monster_id,bg,spot_id,reward_id
50582,OVERSPEC,582,584,554,1267999,40000,False,True,332002,sbg_tower_001_day,6250582,1250582
50583,OVERSPEC,583,584,554,1269518,40000,False,True,131003,sbg_tower_001_day,6250583,1250583
50584,OVERSPEC,584,584,554,1271036,40000,False,True,331004,sbg_tower_001_day,6250584,1250584
50585,OVERSPEC,585,585,555,1273641,40000,False,True,132003,sbg_tower_001_day,6250585,1250585
50586,OVERSPEC,586,585,555,1275160,40000,False,True,132006,sbg_tower_001_day,6250586,1250586
50587,OVERSPEC,587,585,555,1276679,40000,False,True,331004,sbg_tower_001_day,6250587,1250587
50588,OVERSPEC,588,585,555,1278197,40000,False,True,332001,sbg_tower_001_day,6250588,1250588
50589,OVERSPEC,589,586,556,1280802,40000,False,True,232002,sbg_tower_001_day,6250589,1250589
50590,OVERSPEC,590,588,558,1289577,40000,False,True,352001,sbg_tower_001_day,6250590,1250590
50591,OVERSPEC,591,588,558,1291096,40000,False,True,232006,sbg_tower_001_day,6250591,1250591
50592,OVERSPEC,592,588,558,1292614,40000,False,True,331004,sbg_tower_001_day,6250592,1250592
50593,OVERSPEC,593,588,558,1294133,40000,False,True,131001,sbg_tower_001_day,6250593,1250593
50594,OVERSPEC,594,588,558,1295651,40000,False,True,332001,sbg_tower_001_day,6250594,1250594
50595,OVERSPEC,595,589,559,1298256,40000,False,True,332002,sbg_tower_001_day,6250595,1250595
50596,OVERSPEC,596,589,559,1299775,40000,False,True,231002,sbg_tower_001_day,6250596,1250596
50597,OVERSPEC,597,589,559,1301294,40000,False,True,231001,sbg_tower_001_day,6250597,1250597
50598,OVERSPEC,598,589,559,1302812,40000,False,True,232007,sbg_tower_001_day,6250598,1250598
50599,OVERSPEC,599,590,560,1305417,40000,False,True,232002,sbg_tower_001_day,6250599,1250599
50600,OVERSPEC,600,592,562,1309250,40000,False,True,342006,sbg_tower_001_day,6250600,1250600
50601,OVERSPEC,601,592,562,1310769,40000,False,True,332002,sbg_tower_001_day,6250601,1250601
50602,OVERSPEC,602,592,562,1312288,40000,False,True,132001,sbg_tower_001_day,6250602,1250602
50603,OVERSPEC,603,592,562,1313806,40000,False,True,332006,sbg_tower_001_day,6250603,1250603
50604,OVERSPEC,604,592,562,1315325,40000,False,True,232002,sbg_tower_001_day,6250604,1250604
50605,OVERSPEC,605,593,563,1317930,40000,False,True,332005,sbg_tower_001_day,6250605,1250605
50606,OVERSPEC,606,593,563,1319448,40000,False,True,332007,sbg_tower_001_day,6250606,1250606
50607,OVERSPEC,607,593,563,1320967,40000,False,True,132004,sbg_tower_001_day,6250607,1250607
50608,OVERSPEC,608,593,563,1322485,40000,False,True,332005,sbg_tower_001_day,6250608,1250608
50609,OVERSPEC,609,594,564,1325090,40000,False,True,232007,sbg_tower_001_day,6250609,1250609
50610,OVERSPEC,610,596,566,1328924,40000,False,True,342003,sbg_tower_001_day,6250610,1250610
50611,OVERSPEC,611,596,566,1330442,40000,False,True,231004,sbg_tower_001_day,6250611,1250611
50612,OVERSPEC,612,596,566,1331961,40000,False,True,132006,sbg_tower_001_day,6250612,1250612
50613,OVERSPEC,613,596,566,1333480,40000,False,True,132006,sbg_tower_001_day,6250613,1250613
50614,OVERSPEC,614,596,566,1334998,40000,False,True,131002,sbg_tower_001_day,6250614,1250614
50615,OVERSPEC,615,597,567,1337603,40000,False,True,332003,sbg_tower_001_day,6250615,1250615
50616,OVERSPEC,616,597,567,1339122,40000,False,True,231002,sbg_tower_001_day,6250616,1250616
50617,OVERSPEC,617,597,567,1340640,40000,False,True,331005,sbg_tower_001_day,6250617,1250617
50618,OVERSPEC,618,597,567,1342159,40000,False,True,232004,sbg_tower_001_day,6250618,1250618
50619,OVERSPEC,619,598,568,1344764,40000,False,True,231004,sbg_tower_001_day,6250619,1250619
50620,OVERSPEC,620,600,570,1353539,40000,False,True,242007,sbg_tower_001_day,6250620,1250620
50621,OVERSPEC,621,600,570,1355057,40000,False,True,231002,sbg_tower_001_day,6250621,1250621
50622,OVERSPEC,622,600,570,1356576,40000,False,True,231002,sbg_tower_001_day,6250622,1250622
50623,OVERSPEC,623,600,570,1358095,40000,False,True,232005,sbg_tower_001_day,6250623,1250623
50624,OVERSPEC,624,600,570,1359613,40000,False,True,331005,sbg_tower_001_day,6250624,1250624
50625,OVERSPEC,625,601,571,1362218,40000,False,True,331001,sbg_tower_001_day,6250625,1250625
50626,OVERSPEC,626,601,571,1363737,40000,False,True,132001,sbg_tower_001_day,6250626,1250626
50627,OVERSPEC,627,601,571,1365255,40000,False,True,331004,sbg_tower_001_day,6250627,1250627
50628,OVERSPEC,628,601,571,1366774,40000,False,True,132006,sbg_tower_001_day,6250628,1250628
50629,OVERSPEC,629,602,572,1369379,40000,False,True,231006,sbg_tower_001_day,6250629,1250629
50630,OVERSPEC,630,604,574,1373212,40000,False,True,252001,sbg_tower_001_day,6250630,1250630
50631,OVERSPEC,631,604,574,1374731,40000,False,True,332007,sbg_tower_001_day,6250631,1250631
50632,OVERSPEC,632,604,574,1376249,40000,False,True,132004,sbg_tower_001_day,6250632,1250632
50633,OVERSPEC,633,604,574,1377768,40000,False,True,232005,sbg_tower_001_day,6250633,1250633
50634,OVERSPEC,634,604,574,1379286,40000,False,True,132003,sbg_tower_001_day,6250634,1250634
50635,OVERSPEC,635,605,575,1381891,40000,False,True,232001,sbg_tower_001_day,6250635,1250635
50636,OVERSPEC,636,605,575,1383410,40000,False,True,231001,sbg_tower_001_day,6250636,1250636
50637,OVERSPEC,637,605,575,1384929,40000,False,True,132003,sbg_tower_001_day,6250637,1250637
50638,OVERSPEC,638,605,575,1386447,40000,False,True,131001,sbg_tower_001_day,6250638,1250638
50639,OVERSPEC,639,606,576,1389052,40000,False,True,332008,sbg_tower_001_day,6250639,1250639
50640,OVERSPEC,640,609,579,1392885,40000,False,True,241001,sbg_tower_001_day,6250640,1250640
50641,OVERSPEC,641,609,579,1394404,40000,False,True,231005,sbg_tower_001_day,6250641,1250641
50642,OVERSPEC,642,609,579,1395923,40000,False,True,131003,sbg_tower_001_day,6250642,1250642
50643,OVERSPEC,643,609,579,1397441,40000,False,True,232003,sbg_tower_001_day,6250643,1250643
50644,OVERSPEC,644,609,579,1398960,40000,False,True,331002,sbg_tower_001_day,6250644,1250644
50645,OVERSPEC,645,610,580,1401565,40000,False,True,132003,sbg_tower_001_day,6250645,1250645
50646,OVERSPEC,646,610,580,1403083,40000,False,True,232003,sbg_tower_001_day,6250646,1250646
50647,OVERSPEC,647,610,580,1404602,40000,False,True,131003,sbg_tower_001_day,6250647,1250647
50648,OVERSPEC,648,610,580,1406120,40000,False,True,231003,sbg_tower_001_day,6250648,1250648
50649,OVERSPEC,649,611,581,1408725,40000,False,True,332008,sbg_tower_001_day,6250649,1250649
50650,OVERSPEC,650,615,585,1417500,40000,False,True,352002,sbg_tower_001_day,6250650,1250650
50651,OVERSPEC,651,616,586,1419101,40000,False,True,131003,sbg_tower_001_day,6250651,1250651
50652,OVERSPEC,652,616,586,1420702,40000,False,True,332001,sbg_tower_001_day,6250652,1250652
50653,OVERSPEC,653,616,586,1422304,40000,False,True,131002,sbg_tower_001_day,6250653,1250653
50654,OVERSPEC,654,617,587,1423564,40000,False,True,231004,sbg_tower_001_day,6250654,1250654
50655,OVERSPEC,655,617,587,1425165,40000,False,True,331005,sbg_tower_001_day,6250655,1250655
50656,OVERSPEC,656,617,587,1426767,40000,False,True,332002,sbg_tower_001_day,6250656,1250656
50657,OVERSPEC,657,617,587,1428368,40000,False,True,331004,sbg_tower_001_day,6250657,1250657
50658,OVERSPEC,658,618,588,1429628,40000,False,True,231005,sbg_tower_001_day,6250658,1250658
50659,OVERSPEC,659,618,588,1431230,40000,False,True,331004,sbg_tower_001_day,6250659,1250659
50660,OVERSPEC,660,619,589,1439096,40000,False,True,152002,sbg_tower_001_day,6250660,1250660
50661,OVERSPEC,661,619,589,1440698,40000,False,True,231004,sbg_tower_001_day,6250661,1250661
50662,OVERSPEC,662,619,589,1442299,40000,False,True,231002,sbg_tower_001_day,6250662,1250662
50663,OVERSPEC,663,619,589,1443900,40000,False,True,231004,sbg_tower_001_day,6250663,1250663
50664,OVERSPEC,664,620,590,1445160,40000,False,True,132001,sbg_tower_001_day,6250664,1250664
50665,OVERSPEC,665,620,590,1446762,40000,False,True,232005,sbg_tower_001_day,6250665,1250665
50666,OVERSPEC,666,620,590,1448363,40000,False,True,232001,sbg_tower_001_day,6250666,1250666
50667,OVERSPEC,667,620,590,1449965,40000,False,True,131003,sbg_tower_001_day,6250667,1250667
50668,OVERSPEC,668,621,591,1451225,40000,False,True,232003,sbg_tower_001_day,6250668,1250668
50669,OVERSPEC,669,621,591,1452826,40000,False,True,231005,sbg_tower_001_day,6250669,1250669
50670,OVERSPEC,670,623,593,1460693,40000,False,True,152046,sbg_tower_001_day,6250670,1250670
50671,OVERSPEC,671,623,593,1462294,40000,False,True,232006,sbg_tower_001_day,6250671,1250671
50672,OVERSPEC,672,623,593,1463896,40000,False,True,232001,sbg_tower_001_day,6250672,1250672
50673,OVERSPEC,673,623,593,1465497,40000,False,True,331004,sbg_tower_001_day,6250673,1250673
50674,OVERSPEC,674,624,594,1466757,40000,False,True,231002,sbg_tower_001_day,6250674,1250674
50675,OVERSPEC,675,624,594,1468359,40000,False,True,231006,sbg_tower_001_day,6250675,1250675
50676,OVERSPEC,676,624,594,1469960,40000,False,True,232002,sbg_tower_001_day,6250676,1250676
50677,OVERSPEC,677,624,594,1471561,40000,False,True,131002,sbg_tower_001_day,6250677,1250677
50678,OVERSPEC,678,625,595,1472821,40000,False,True,131003,sbg_tower_001_day,6250678,1250678
50679,OVERSPEC,679,625,595,1474423,40000,False,True,231004,sbg_tower_001_day,6250679,1250679
50680,OVERSPEC,680,627,597,1487481,40000,False,True,442002,sbg_tower_001_day,6250680,1250680
50681,OVERSPEC,681,627,597,1489082,40000,False,True,132001,sbg_tower_001_day,6250681,1250681
50682,OVERSPEC,682,627,597,1490684,40000,False,True,232006,sbg_tower_001_day,6250682,1250682
50683,OVERSPEC,683,627,597,1492285,40000,False,True,331002,sbg_tower_001_day,6250683,1250683
50684,OVERSPEC,684,628,598,1493545,40000,False,True,231002,sbg_tower_001_day,6250684,1250684
50685,OVERSPEC,685,628,598,1495147,40000,False,True,131002,sbg_tower_001_day,6250685,1250685
50686,OVERSPEC,686,628,598,1496748,40000,False,True,232002,sbg_tower_001_day,6250686,1250686
50687,OVERSPEC,687,628,598,1498349,40000,False,True,132003,sbg_tower_001_day,6250687,1250687
50688,OVERSPEC,688,629,599,1499609,40000,False,True,332002,sbg_tower_001_day,6250688,1250688
50689,OVERSPEC,689,629,599,1501211,40000,False,True,231005,sbg_tower_001_day,6250689,1250689
50690,OVERSPEC,690,631,601,1514269,40000,False,True,142004,sbg_tower_001_day,6250690,1250690
50691,OVERSPEC,691,631,601,1515870,40000,False,True,231004,sbg_tower_001_day,6250691,1250691
50692,OVERSPEC,692,631,601,1517472,40000,False,True,231002,sbg_tower_001_day,6250692,1250692
50693,OVERSPEC,693,631,601,1519073,40000,False,True,332007,sbg_tower_001_day,6250693,1250693
50694,OVERSPEC,694,632,602,1520333,40000,False,True,232006,sbg_tower_001_day,6250694,1250694
50695,OVERSPEC,695,632,602,1521935,40000,False,True,332005,sbg_tower_001_day,6250695,1250695
50696,OVERSPEC,696,632,602,1523536,40000,False,True,231004,sbg_tower_001_day,6250696,1250696
50697,OVERSPEC,697,632,602,1525137,40000,False,True,131003,sbg_tower_001_day,6250697,1250697
50698,OVERSPEC,698,633,603,1526397,40000,False,True,132006,sbg_tower_001_day,6250698,1250698
50699,OVERSPEC,699,633,603,1527999,40000,False,True,332006,sbg_tower_001_day,6250699,1250699
50700,OVERSPEC,700,635,605,1535866,40000,False,True,352004,sbg_tower_001_day,6250700,1250700
50701,OVERSPEC,701,635,605,1537467,40000,False,True,232005,sbg_tower_001_day,6250701,1250701
50702,OVERSPEC,702,635,605,1539068,40000,False,True,332006,sbg_tower_001_day,6250702,1250702
50703,OVERSPEC,703,635,605,1540670,40000,False,True,232002,sbg_tower_001_day,6250703,1250703
50704,OVERSPEC,704,636,606,1541930,40000,False,True,132003,sbg_tower_001_day,6250704,1250704
50705,OVERSPEC,705,636,606,1543531,40000,False,True,231006,sbg_tower_001_day,6250705,1250705
50706,OVERSPEC,706,636,606,1545133,40000,False,True,131004,sbg_tower_001_day,6250706,1250706
50707,OVERSPEC,707,636,606,1546734,40000,False,True,331005,sbg_tower_001_day,6250707,1250707
50708,OVERSPEC,708,637,607,1547994,40000,False,True,231001,sbg_tower_001_day,6250708,1250708
50709,OVERSPEC,709,637,607,1549596,40000,False,True,231005,sbg_tower_001_day,6250709,1250709
50710,OVERSPEC,710,639,609,1557462,40000,False,True,152003,sbg_tower_001_day,6250710,1250710
50711,OVERSPEC,711,639,609,1559064,40000,False,True,332002,sbg_tower_001_day,6250711,1250711
50712,OVERSPEC,712,639,609,1560665,40000,False,True,132006,sbg_tower_001_day,6250712,1250712
50713,OVERSPEC,713,639,609,1562266,40000,False,True,131002,sbg_tower_001_day,6250713,1250713
50714,OVERSPEC,714,640,610,1563526,40000,False,True,132004,sbg_tower_001_day,6250714,1250714
50715,OVERSPEC,715,640,610,1565128,40000,False,True,232003,sbg_tower_001_day,6250715,1250715
50716,OVERSPEC,716,640,610,1566729,40000,False,True,132003,sbg_tower_001_day,6250716,1250716
50717,OVERSPEC,717,640,610,1568331,40000,False,True,331002,sbg_tower_001_day,6250717,1250717
50718,OVERSPEC,718,641,611,1569591,40000,False,True,132004,sbg_tower_001_day,6250718,1250718
50719,OVERSPEC,719,641,611,1571192,40000,False,True,331004,sbg_tower_001_day,6250719,1250719
50720,OVERSPEC,720,643,613,1579059,40000,False,True,341003,sbg_tower_001_day,6250720,1250720
50721,OVERSPEC,721,643,613,1580660,40000,False,True,132001,sbg_tower_001_day,6250721,1250721
50722,OVERSPEC,722,643,613,1582262,40000,False,True,232003,sbg_tower_001_day,6250722,1250722
50723,OVERSPEC,723,643,613,1583863,40000,False,True,331004,sbg_tower_001_day,6250723,1250723
50724,OVERSPEC,724,644,614,1585123,40000,False,True,331005,sbg_tower_001_day,6250724,1250724
50725,OVERSPEC,725,644,614,1586725,40000,False,True,131002,sbg_tower_001_day,6250725,1250725
50726,OVERSPEC,726,644,614,1588326,40000,False,True,232001,sbg_tower_001_day,6250726,1250726
50727,OVERSPEC,727,644,614,1589927,40000,False,True,332002,sbg_tower_001_day,6250727,1250727
50728,OVERSPEC,728,645,615,1591187,40000,False,True,331004,sbg_tower_001_day,6250728,1250728
50729,OVERSPEC,729,645,615,1592789,40000,False,True,232003,sbg_tower_001_day,6250729,1250729
50730,OVERSPEC,730,647,617,1605847,40000,False,True,451001,sbg_tower_001_day,6250730,1250730
50731,OVERSPEC,731,647,617,1607448,40000,False,True,132001,sbg_tower_001_day,6250731,1250731
50732,OVERSPEC,732,647,617,1609050,40000,False,True,131001,sbg_tower_001_day,6250732,1250732
50733,OVERSPEC,733,647,617,1610651,40000,False,True,131002,sbg_tower_001_day,6250733,1250733
50734,OVERSPEC,734,648,618,1611911,40000,False,True,332004,sbg_tower_001_day,6250734,1250734
50735,OVERSPEC,735,648,618,1613513,40000,False,True,331001,sbg_tower_001_day,6250735,1250735
50736,OVERSPEC,736,648,618,1615114,40000,False,True,231004,sbg_tower_001_day,6250736,1250736
50737,OVERSPEC,737,648,618,1616715,40000,False,True,232003,sbg_tower_001_day,6250737,1250737
50738,OVERSPEC,738,649,619,1617975,40000,False,True,232007,sbg_tower_001_day,6250738,1250738
50739,OVERSPEC,739,649,619,1619577,40000,False,True,231005,sbg_tower_001_day,6250739,1250739
50740,OVERSPEC,740,652,622,1627444,40000,False,True,142002,sbg_tower_001_day,6250740,1250740
50741,OVERSPEC,741,652,622,1629045,40000,False,True,331005,sbg_tower_001_day,6250741,1250741
50742,OVERSPEC,742,652,622,1630646,40000,False,True,232002,sbg_tower_001_day,6250742,1250742
50743,OVERSPEC,743,652,622,1632248,40000,False,True,331004,sbg_tower_001_day,6250743,1250743
50744,OVERSPEC,744,653,623,1633508,40000,False,True,132004,sbg_tower_001_day,6250744,1250744
50745,OVERSPEC,745,653,623,1635109,40000,False,True,231006,sbg_tower_001_day,6250745,1250745
50746,OVERSPEC,746,653,623,1636711,40000,False,True,332003,sbg_tower_001_day,6250746,1250746
50747,OVERSPEC,747,653,623,1638312,40000,False,True,131003,sbg_tower_001_day,6250747,1250747
50748,OVERSPEC,748,654,624,1639572,40000,False,True,332003,sbg_tower_001_day,6250748,1250748
50749,OVERSPEC,749,654,624,1641174,40000,False,True,232002,sbg_tower_001_day,6250749,1250749
50750,OVERSPEC,750,656,626,1654232,40000,False,True,342006,sbg_tower_001_day,6250750,1250750
50751,OVERSPEC,751,661,631,1655839,40000,False,True,332001,sbg_tower_001_day,6250751,1250751
50752,OVERSPEC,752,661,631,1657446,40000,False,True,332004,sbg_tower_001_day,6250752,1250752
50753,OVERSPEC,753,661,631,1659053,40000,False,True,232001,sbg_tower_001_day,6250753,1250753
50754,OVERSPEC,754,661,631,1660660,40000,False,True,231004,sbg_tower_001_day,6250754,1250754
50755,OVERSPEC,755,662,632,1664177,40000,False,True,132003,sbg_tower_001_day,6250755,1250755
50756,OVERSPEC,756,662,632,1665784,40000,False,True,232002,sbg_tower_001_day,6250756,1250756
50757,OVERSPEC,757,662,632,1667391,40000,False,True,232001,sbg_tower_001_day,6250757,1250757
50758,OVERSPEC,758,662,632,1668998,40000,False,True,331001,sbg_tower_001_day,6250758,1250758
50759,OVERSPEC,759,662,632,1672515,40000,False,True,232003,sbg_tower_001_day,6250759,1250759
50760,OVERSPEC,760,665,635,1681518,40000,False,True,141001,sbg_tower_001_day,6250760,1250760
50761,OVERSPEC,761,665,635,1683125,40000,False,True,332002,sbg_tower_001_day,6250761,1250761
50762,OVERSPEC,762,665,635,1684732,40000,False,True,232002,sbg_tower_001_day,6250762,1250762
50763,OVERSPEC,763,665,635,1686339,40000,False,True,132006,sbg_tower_001_day,6250763,1250763
50764,OVERSPEC,764,665,635,1687946,40000,False,True,331005,sbg_tower_001_day,6250764,1250764
50765,OVERSPEC,765,666,636,1691463,40000,False,True,331005,sbg_tower_001_day,6250765,1250765
50766,OVERSPEC,766,666,636,1693070,40000,False,True,331004,sbg_tower_001_day,6250766,1250766
50767,OVERSPEC,767,666,636,1694677,40000,False,True,132003,sbg_tower_001_day,6250767,1250767
50768,OVERSPEC,768,666,636,1696284,40000,False,True,231005,sbg_tower_001_day,6250768,1250768
50769,OVERSPEC,769,666,636,1699801,40000,False,True,232003,sbg_tower_001_day,6250769,1250769
50770,OVERSPEC,770,669,639,1708804,40000,False,True,341003,sbg_tower_001_day,6250770,1250770
50771,OVERSPEC,771,669,639,1710411,40000,False,True,232006,sbg_tower_001_day,6250771,1250771
50772,OVERSPEC,772,669,639,1712018,40000,False,True,232006,sbg_tower_001_day,6250772,1250772
50773,OVERSPEC,773,669,639,1713625,40000,False,True,132001,sbg_tower_001_day,6250773,1250773
50774,OVERSPEC,774,669,639,1715232,40000,False,True,332002,sbg_tower_001_day,6250774,1250774
50775,OVERSPEC,775,670,640,1718749,40000,False,True,231005,sbg_tower_001_day,6250775,1250775
50776,OVERSPEC,776,670,640,1720356,40000,False,True,331004,sbg_tower_001_day,6250776,1250776
50777,OVERSPEC,777,670,640,1721963,40000,False,True,132006,sbg_tower_001_day,6250777,1250777
50778,OVERSPEC,778,670,640,1723570,40000,False,True,231001,sbg_tower_001_day,6250778,1250778
50779,OVERSPEC,779,670,640,1727087,40000,False,True,231005,sbg_tower_001_day,6250779,1250779
50780,OVERSPEC,780,672,642,1737778,40000,False,True,252001,sbg_tower_001_day,6250780,1250780
50781,OVERSPEC,781,672,642,1739385,40000,False,True,331004,sbg_tower_001_day,6250781,1250781
50782,OVERSPEC,782,672,642,1740992,40000,False,True,131003,sbg_tower_001_day,6250782,1250782
50783,OVERSPEC,783,672,642,1742599,40000,False,True,131001,sbg_tower_001_day,6250783,1250783
50784,OVERSPEC,784,672,642,1744206,40000,False,True,131002,sbg_tower_001_day,6250784,1250784
50785,OVERSPEC,785,673,643,1747723,40000,False,True,132003,sbg_tower_001_day,6250785,1250785
50786,OVERSPEC,786,673,643,1749330,40000,False,True,232001,sbg_tower_001_day,6250786,1250786
