id,group_Id,priority,is_DialogFirstPoint,printType,portrait_id,name_localkey,scenario_localkey,play_sound,play_bgm,scenario_effect_type,scenario_effect_value,execute_DelayTime,execute_Rate,first_show_check,ConditionData/0/useCondition_Type,ConditionData/0/useCondition_Value/0,set_background,set_background_cord_X,set_background_cord_Y,set_background_scale,SpineData/0/show_spine_resource_id,SpineData/0/spine_anim_resource_id,SpineData/0/spine_resource_cord_X,SpineData/0/spine_resource_cord_Y,SpineData/0/spine_resource_scale,SpineData/4/show_spine_resource_id,SpineData/4/spine_anim_resource_id,SpineData/4/spine_resource_cord_X,SpineData/4/spine_resource_cord_Y,SpineData/5/show_spine_resource_id,SpineData/5/spine_anim_resource_id,SpineData/5/spine_resource_cord_X,SpineData/5/spine_resource_cord_Y,SpineData/6/show_spine_resource_id,SpineData/6/spine_anim_resource_id,SpineData/6/spine_resource_cord_X,SpineData/6/spine_resource_cord_Y,SpineData/7/show_spine_resource_id,SpineData/7/spine_anim_resource_id,SpineData/8/show_spine_resource_id,SpineData/8/spine_anim_resource_id,SpineData/1/show_spine_resource_id,SpineData/1/spine_anim_resource_id,SpineData/1/spine_resource_cord_X,SpineData/1/spine_resource_cord_Y,SpineData/1/spine_resource_scale,SpineData/2/show_spine_resource_id,SpineData/2/spine_anim_resource_id,SpineData/2/spine_resource_cord_X,SpineData/2/spine_resource_cord_Y,SpineData/2/spine_resource_scale,hide_background,SpineData/0/hide_spine_resource_id,SpineData/1/hide_spine_resource_id,ConditionData/0/useCondition_Value/1,ConditionData/0/useCondition_Value/2,ConditionData/1/useCondition_Type,ConditionData/1/useCondition_Value/0,SpineData/2/hide_spine_resource_id,SpineData/3/show_spine_resource_id,SpineData/3/spine_anim_resource_id,SpineData/3/spine_resource_cord_X,SpineData/3/spine_resource_cord_Y,SpineData/3/spine_resource_scale,SpineData/3/hide_spine_resource_id,SpineData/4/spine_resource_scale,SpineData/8/spine_resource_cord_X,SpineData/8/spine_resource_cord_Y,SpineData/8/spine_resource_scale,SpineData/5/spine_resource_scale,SpineData/8/hide_spine_resource_id,SpineData/5/hide_spine_resource_id,SpineData/7/spine_resource_cord_X,SpineData/7/spine_resource_cord_Y,SpineData/7/spine_resource_scale,SpineData/7/hide_spine_resource_id,SpineData/6/spine_resource_scale,SpineData/6/hide_spine_resource_id,SpineData/9/show_spine_resource_id,SpineData/9/spine_anim_resource_id,SpineData/9/spine_resource_cord_X,SpineData/9/spine_resource_cord_Y,SpineData/9/spine_resource_scale,SpineData/9/hide_spine_resource_id,SpineData/4/hide_spine_resource_id
800644,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_44,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800645,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_45,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800646,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_46,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800647,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_47,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800648,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_48,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800649,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_49,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800650,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_50,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800651,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_51,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800652,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_52,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800653,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_53,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800654,test_mini_ending_anarchyorr,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_54,,,,,,,,,,,,,,NKS_characterDialog_c944_00,characterDialog_sprite_00,-9.0,-119.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800701,test_mini_ending_einkk,1,True,Stage,,,Locale_SubScenario:1ann_mini_ending_einkk_1,,None,,,,10000.0,,,,NKS_sbg_07,0.0,165.0,0.25,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800702,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_2,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800703,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_3,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800704,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_4,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800705,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_5,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800706,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_6,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800707,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_7,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800708,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_8,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800709,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_9,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800710,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_10,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800711,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_11,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800712,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_12,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800713,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_13,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800714,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_14,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800715,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_15,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800716,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_16,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800717,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_17,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800718,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_18,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800719,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_19,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800720,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_20,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800721,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_21,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800722,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_22,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800723,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_23,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800724,test_mini_ending_einkk,1,False,Stage,,Locale_Character:npc_04_name,Locale_SubScenario:1ann_mini_ending_einkk_24,,,,,,,,,,,,,,NKS_characterDialog_c928_00,characterDialog_sprite_00,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800801,test_mini_ending_hidden,1,True,Stage,,,Locale_SubScenario:1ann_mini_ending_hidden_1,,event_bgm_redash_minigame_story2,,,,10000.0,,,,NKS_sbg_01,0.0,165.0,0.25,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800802,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hidden_2,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800803,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_hidden_3,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800804,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_hidden_4,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800805,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_hidden_5,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800806,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_hidden_6,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800807,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_hidden_7,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800808,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_hidden_8,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800809,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_hidden_9,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800810,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hidden_10,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800811,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_hidden_11,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800812,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_hidden_12,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800813,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hidden_13,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800814,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_hidden_14,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800815,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hidden_15,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800816,test_mini_ending_hidden,1,False,Stage,,,Locale_SubScenario:1ann_mini_ending_hidden_16,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800817,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_hidden_17,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800818,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hidden_18,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800819,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_hidden_19,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
800820,test_mini_ending_hidden,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_hidden_20,,,,,,,,,,,,,,NKS_characterDialog_c220_00,characterDialog_sprite_00,-222.0,-101.0,2.0,NKS_characterDialog_c233_00,characterDialog_sprite_00,236.0,-101.0,,,,,,,,,,,,,NKS_characterDialog_c965_00,characterDialog_sprite_00,-117.0,-101.0,2.0,NKS_characterDialog_c966_00,characterDialog_sprite_00,-18.0,-101.0,2.0,,,,,,,,,NKS_characterDialog_c470_00,characterDialog_sprite_00,100.0,-101.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
