id,reaction_type,attractive_level_min,attractive_level_max,resource_id,costume_index,eventlobby_id,animation_clip,speech_localkey,rection_voice,probability,special_lobby_change_step,camera_shake
30805,touch,10.0,0.0,834,2,0,expression_0,Locale_Character:834_02_speech_05,c834_02_Lobby_Touch_Love_2,0.3,,
30806,touch,10.0,0.0,834,2,0,expression_0,Locale_Character:834_02_speech_06,c834_02_Lobby_Touch_Love_3,0.4,,
30807,stay,1.0,9.0,834,2,0,expression_0,Locale_Character:834_02_stay_01,c834_02_Lobby_Stay_1,1.0,,
30808,stay,10.0,0.0,834,2,0,expression_0,Locale_Character:834_02_stay_02,c834_02_Lobby_Stay_Love_1,1.0,,
30809,touch,1.0,9.0,835,1,0,expression_0,Locale_Character:835_speech_01,c835_Lobby_Touch_1,0.3,,
30810,touch,1.0,9.0,835,1,0,expression_0,Locale_Character:835_speech_02,c835_Lobby_Touch_2,0.3,,
30811,touch,1.0,9.0,835,1,0,expression_0,Locale_Character:835_speech_03,c835_Lobby_Touch_3,0.4,,
30812,touch,10.0,0.0,835,1,0,expression_0,Locale_Character:835_speech_04,c835_Lobby_Touch_Love_1,0.3,,
30813,touch,10.0,0.0,835,1,0,expression_0,Locale_Character:835_speech_05,c835_Lobby_Touch_Love_2,0.3,,
30814,touch,10.0,0.0,835,1,0,expression_0,Locale_Character:835_speech_06,c835_Lobby_Touch_Love_3,0.4,,
30815,stay,1.0,9.0,835,1,0,expression_0,Locale_Character:835_stay_01,c835_Lobby_Stay_1,1.0,,
30816,stay,10.0,0.0,835,1,0,expression_0,Locale_Character:835_stay_02,c835_Lobby_Stay_Love_1,1.0,,
30817,touch,1.0,9.0,835,2,0,expression_0,Locale_Character:835_02_speech_01,c835_02_Lobby_Touch_1,0.3,,
30818,touch,1.0,9.0,835,2,0,expression_0,Locale_Character:835_02_speech_02,c835_02_Lobby_Touch_2,0.3,,
30819,touch,1.0,9.0,835,2,0,expression_0,Locale_Character:835_02_speech_03,c835_02_Lobby_Touch_3,0.4,,
30820,touch,10.0,0.0,835,2,0,expression_0,Locale_Character:835_02_speech_04,c835_02_Lobby_Touch_Love_1,0.3,,
30821,touch,10.0,0.0,835,2,0,expression_0,Locale_Character:835_02_speech_05,c835_02_Lobby_Touch_Love_2,0.3,,
30822,touch,10.0,0.0,835,2,0,expression_0,Locale_Character:835_02_speech_06,c835_02_Lobby_Touch_Love_3,0.4,,
30823,stay,1.0,9.0,835,2,0,expression_0,Locale_Character:835_02_stay_01,c835_02_Lobby_Stay_1,1.0,,
30824,stay,10.0,0.0,835,2,0,expression_0,Locale_Character:835_02_stay_02,c835_02_Lobby_Stay_Love_1,1.0,,
30825,touch,1.0,9.0,832,3,0,expression_0,Locale_Character:832_speech_01,c832_Lobby_Touch_1,0.3,,
30826,touch,1.0,9.0,832,3,0,expression_0,Locale_Character:832_speech_02,c832_Lobby_Touch_2,0.3,,
30827,touch,1.0,9.0,832,3,0,expression_0,Locale_Character:832_speech_03,c832_Lobby_Touch_3,0.4,,
30828,touch,10.0,0.0,832,3,0,expression_0,Locale_Character:832_speech_04,c832_Lobby_Touch_Love_1,0.3,,
30829,touch,10.0,0.0,832,3,0,expression_0,Locale_Character:832_speech_05,c832_Lobby_Touch_Love_2,0.3,,
30830,touch,10.0,0.0,832,3,0,expression_0,Locale_Character:832_speech_06,c832_Lobby_Touch_Love_3,0.4,,
30831,stay,1.0,9.0,832,3,0,expression_0,Locale_Character:832_stay_01,c832_Lobby_Stay_1,1.0,,
30832,stay,10.0,0.0,832,3,0,expression_0,Locale_Character:832_stay_02,c832_Lobby_Stay_Love_1,1.0,,
30833,touch,1.0,9.0,832,4,0,expression_0,Locale_Character:832_04_speech_01,c832_04_Lobby_Touch_1,0.3,,
30834,touch,1.0,9.0,832,4,0,expression_0,Locale_Character:832_04_speech_02,c832_04_Lobby_Touch_2,0.3,,
30835,touch,1.0,9.0,832,4,0,expression_0,Locale_Character:832_04_speech_03,c832_04_Lobby_Touch_3,0.4,,
30836,touch,10.0,0.0,832,4,0,expression_0,Locale_Character:832_04_speech_04,c832_04_Lobby_Touch_Love_1,0.3,,
30837,touch,10.0,0.0,832,4,0,expression_0,Locale_Character:832_04_speech_05,c832_04_Lobby_Touch_Love_2,0.3,,
30838,touch,10.0,0.0,832,4,0,expression_0,Locale_Character:832_04_speech_06,c832_04_Lobby_Touch_Love_3,0.4,,
30839,stay,1.0,9.0,832,4,0,expression_0,Locale_Character:832_04_stay_01,c832_04_Lobby_Stay_1,1.0,,
30840,stay,10.0,0.0,832,4,0,expression_0,Locale_Character:832_04_stay_02,c832_04_Lobby_Stay_Love_1,1.0,,
30841,touch,1.0,9.0,352,2,0,expression_0,Locale_Character:352_02_speech_01,c352_02_Lobby_Touch_1,0.3,,
30842,touch,1.0,9.0,352,2,0,expression_0,Locale_Character:352_02_speech_02,c352_02_Lobby_Touch_2,0.3,,
30843,touch,1.0,9.0,352,2,0,expression_0,Locale_Character:352_02_speech_03,c352_02_Lobby_Touch_3,0.4,,
30844,touch,10.0,0.0,352,2,0,expression_0,Locale_Character:352_02_speech_04,c352_02_Lobby_Touch_Love_1,0.3,,
30845,touch,10.0,0.0,352,2,0,expression_0,Locale_Character:352_02_speech_05,c352_02_Lobby_Touch_Love_2,0.3,,
30846,touch,10.0,0.0,352,2,0,expression_0,Locale_Character:352_02_speech_06,c352_02_Lobby_Touch_Love_3,0.4,,
30847,stay,1.0,9.0,352,2,0,expression_0,Locale_Character:352_02_stay_01,c352_02_Lobby_Stay_1,1.0,,
30848,stay,10.0,0.0,352,2,0,expression_0,Locale_Character:352_02_stay_02,c352_02_Lobby_Stay_Love_1,1.0,,
30849,touch,1.0,9.0,451,2,0,expression_0,Locale_Character:451_speech_01,c451_Lobby_Touch_1,0.3,,
30850,touch,1.0,9.0,451,2,0,expression_0,Locale_Character:451_speech_02,c451_Lobby_Touch_2,0.3,,
30851,touch,1.0,9.0,451,2,0,expression_0,Locale_Character:451_speech_03,c451_Lobby_Touch_3,0.4,,
30852,touch,10.0,0.0,451,2,0,expression_0,Locale_Character:451_speech_04,c451_Lobby_Touch_Love_1,0.3,,
30853,touch,10.0,0.0,451,2,0,expression_0,Locale_Character:451_speech_05,c451_Lobby_Touch_Love_2,0.3,,
30854,touch,10.0,0.0,451,2,0,expression_0,Locale_Character:451_speech_06,c451_Lobby_Touch_Love_3,0.4,,
30855,stay,1.0,9.0,451,2,0,expression_0,Locale_Character:451_stay_01,c451_Lobby_Stay_1,1.0,,
30856,stay,10.0,0.0,451,2,0,expression_0,Locale_Character:451_stay_02,c451_Lobby_Stay_Love_1,1.0,,
30857,touch,1.0,9.0,310,1,0,expression_0,Locale_Character:310_speech_01,c310_Lobby_Touch_1,0.3,,
30858,touch,1.0,9.0,310,1,0,expression_0,Locale_Character:310_speech_02,c310_Lobby_Touch_2,0.3,,
30859,touch,1.0,9.0,310,1,0,expression_0,Locale_Character:310_speech_03,c310_Lobby_Touch_3,0.4,,
30860,touch,10.0,0.0,310,1,0,expression_0,Locale_Character:310_speech_04,c310_Lobby_Touch_Love_1,0.3,,
30861,touch,10.0,0.0,310,1,0,expression_0,Locale_Character:310_speech_05,c310_Lobby_Touch_Love_2,0.3,,
30862,touch,10.0,0.0,310,1,0,expression_0,Locale_Character:310_speech_06,c310_Lobby_Touch_Love_3,0.4,,
30863,stay,1.0,9.0,310,1,0,expression_0,Locale_Character:310_stay_01,c310_Lobby_Stay_1,1.0,,
30864,stay,10.0,0.0,310,1,0,expression_0,Locale_Character:310_stay_02,c310_Lobby_Stay_Love_1,1.0,,
30865,touch,1.0,9.0,511,2,0,expression_0,Locale_Character:511_speech_01,c511_Lobby_Touch_1,0.3,,
30866,touch,1.0,9.0,511,2,0,expression_0,Locale_Character:511_speech_02,c511_Lobby_Touch_2,0.3,,
30867,touch,1.0,9.0,511,2,0,expression_0,Locale_Character:511_speech_03,c511_Lobby_Touch_3,0.4,,
30868,touch,10.0,0.0,511,2,0,expression_0,Locale_Character:511_speech_04,c511_Lobby_Touch_Love_1,0.3,,
30869,touch,10.0,0.0,511,2,0,expression_0,Locale_Character:511_speech_05,c511_Lobby_Touch_Love_2,0.3,,
30870,touch,10.0,0.0,511,2,0,expression_0,Locale_Character:511_speech_06,c511_Lobby_Touch_Love_3,0.4,,
30871,stay,1.0,9.0,511,2,0,expression_0,Locale_Character:511_stay_01,c511_Lobby_Stay_1,1.0,,
30872,stay,10.0,0.0,511,2,0,expression_0,Locale_Character:511_stay_02,c511_Lobby_Stay_Love_1,1.0,,
30873,touch,1.0,9.0,514,1,0,expression_0,Locale_Character:514_01_speech_01,c514_01_Lobby_Touch_1,0.3,,
30874,touch,1.0,9.0,514,1,0,expression_0,Locale_Character:514_01_speech_02,c514_01_Lobby_Touch_2,0.3,,
30875,touch,1.0,9.0,514,1,0,expression_0,Locale_Character:514_01_speech_03,c514_01_Lobby_Touch_3,0.4,,
30876,touch,10.0,0.0,514,1,0,expression_0,Locale_Character:514_01_speech_04,c514_01_Lobby_Touch_Love_1,0.3,,
30877,touch,10.0,0.0,514,1,0,expression_0,Locale_Character:514_01_speech_05,c514_01_Lobby_Touch_Love_2,0.3,,
30878,touch,10.0,0.0,514,1,0,expression_0,Locale_Character:514_01_speech_06,c514_01_Lobby_Touch_Love_3,0.4,,
30879,stay,1.0,9.0,514,1,0,expression_0,Locale_Character:514_01_stay_01,c514_01_Lobby_Stay_1,1.0,,
30880,stay,10.0,0.0,514,1,0,expression_0,Locale_Character:514_01_stay_02,c514_01_Lobby_Stay_Love_1,1.0,,
30881,touch,1.0,9.0,513,1,0,expression_0,Locale_Character:513_01_speech_01,c513_01_Lobby_Touch_1,0.3,,
30882,touch,1.0,9.0,513,1,0,expression_0,Locale_Character:513_01_speech_02,c513_01_Lobby_Touch_2,0.3,,
30883,touch,1.0,9.0,513,1,0,expression_0,Locale_Character:513_01_speech_03,c513_01_Lobby_Touch_3,0.4,,
30884,touch,10.0,0.0,513,1,0,expression_0,Locale_Character:513_01_speech_04,c513_01_Lobby_Touch_Love_1,0.3,,
30885,touch,10.0,0.0,513,1,0,expression_0,Locale_Character:513_01_speech_05,c513_01_Lobby_Touch_Love_2,0.3,,
30886,touch,10.0,0.0,513,1,0,expression_0,Locale_Character:513_01_speech_06,c513_01_Lobby_Touch_Love_3,0.4,,
30887,stay,1.0,9.0,513,1,0,expression_0,Locale_Character:513_01_stay_01,c513_01_Lobby_Stay_1,1.0,,
30888,stay,10.0,0.0,513,1,0,expression_0,Locale_Character:513_01_stay_02,c513_01_Lobby_Stay_Love_1,1.0,,
30889,touch,1.0,9.0,162,1,0,expression_0,Locale_Character:162_01_speech_01,c162_01_Lobby_Touch_1,0.3,,
30890,touch,1.0,9.0,162,1,0,expression_0,Locale_Character:162_01_speech_02,c162_01_Lobby_Touch_2,0.3,,
30891,touch,1.0,9.0,162,1,0,expression_0,Locale_Character:162_01_speech_03,c162_01_Lobby_Touch_3,0.4,,
30892,touch,10.0,0.0,162,1,0,expression_0,Locale_Character:162_01_speech_04,c162_01_Lobby_Touch_Love_1,0.3,,
30893,touch,10.0,0.0,162,1,0,expression_0,Locale_Character:162_01_speech_05,c162_01_Lobby_Touch_Love_2,0.3,,
30894,touch,10.0,0.0,162,1,0,expression_0,Locale_Character:162_01_speech_06,c162_01_Lobby_Touch_Love_3,0.4,,
30895,stay,1.0,9.0,162,1,0,expression_0,Locale_Character:162_01_stay_01,c162_01_Lobby_Stay_1,1.0,,
30896,stay,10.0,0.0,162,1,0,expression_0,Locale_Character:162_01_stay_02,c162_01_Lobby_Stay_Love_1,1.0,,
30897,touch,1.0,9.0,270,2,0,expression_0,Locale_Character:270_02_speech_01,c270_02_Lobby_Touch_1,0.3,,
30898,touch,1.0,9.0,270,2,0,expression_0,Locale_Character:270_02_speech_02,c270_02_Lobby_Touch_2,0.3,,
30899,touch,1.0,9.0,270,2,0,expression_0,Locale_Character:270_02_speech_03,c270_02_Lobby_Touch_3,0.4,,
30900,touch,10.0,0.0,270,2,0,expression_0,Locale_Character:270_02_speech_04,c270_02_Lobby_Touch_Love_1,0.3,,
30901,touch,10.0,0.0,270,2,0,expression_0,Locale_Character:270_02_speech_05,c270_02_Lobby_Touch_Love_2,0.3,,
30902,touch,10.0,0.0,270,2,0,expression_0,Locale_Character:270_02_speech_06,c270_02_Lobby_Touch_Love_3,0.4,,
30903,stay,1.0,9.0,270,2,0,expression_0,Locale_Character:270_02_stay_01,c270_02_Lobby_Stay_1,1.0,,
30904,stay,10.0,0.0,270,2,0,expression_0,Locale_Character:270_02_stay_02,c270_02_Lobby_Stay_Love_1,1.0,,
30905,touch,1.0,9.0,271,2,0,expression_0,Locale_Character:271_speech_01,c271_Lobby_Touch_1,0.3,,
30906,touch,1.0,9.0,271,2,0,expression_0,Locale_Character:271_speech_02,c271_Lobby_Touch_2,0.3,,
30907,touch,1.0,9.0,271,2,0,expression_0,Locale_Character:271_speech_03,c271_Lobby_Touch_3,0.4,,
30908,touch,10.0,0.0,271,2,0,expression_0,Locale_Character:271_speech_04,c271_Lobby_Touch_Love_1,0.3,,
30909,touch,10.0,0.0,271,2,0,expression_0,Locale_Character:271_speech_05,c271_Lobby_Touch_Love_2,0.3,,
30910,touch,10.0,0.0,271,2,0,expression_0,Locale_Character:271_speech_06,c271_Lobby_Touch_Love_3,0.4,,
30911,stay,1.0,9.0,271,2,0,expression_0,Locale_Character:271_stay_01,c271_Lobby_Stay_1,1.0,,
30912,stay,10.0,0.0,271,2,0,expression_0,Locale_Character:271_stay_02,c271_Lobby_Stay_Love_1,1.0,,
30913,touch,1.0,9.0,281,1,0,expression_0,Locale_Character:281_speech_01,c281_Lobby_Touch_1,0.1,,
30914,touch,1.0,9.0,281,1,0,expression_0,Locale_Character:281_speech_02,c281_Lobby_Touch_2,0.1,,
30915,touch,1.0,9.0,281,1,0,expression_0,Locale_Character:281_speech_03,c281_Lobby_Touch_3,0.1,,
30916,touch,1.0,9.0,281,1,0,expression_0,Locale_Character:281_speech_01,c281_Lobby_Touch_1,0.1,,
30917,touch,1.0,9.0,281,1,0,expression_0,Locale_Character:281_speech_02,c281_Lobby_Touch_2,0.1,,
30918,touch,1.0,9.0,281,1,0,expression_0,Locale_Character:281_speech_03,c281_Lobby_Touch_3,0.1,,
30919,touch,1.0,9.0,281,1,0,expression_1,Locale_Character:281_speech_01,c281_Lobby_Touch_1,0.1,,
30920,touch,1.0,9.0,281,1,0,expression_0,Locale_Character:281_speech_02,c281_Lobby_Touch_2,0.1,,
30921,touch,1.0,9.0,281,1,0,expression_0,Locale_Character:281_speech_03,c281_Lobby_Touch_3,0.2,,
30922,touch,10.0,0.0,281,1,0,expression_0,Locale_Character:281_speech_04,c281_Lobby_Touch_Love_1,0.1,,
30923,touch,10.0,0.0,281,1,0,expression_0,Locale_Character:281_speech_05,c281_Lobby_Touch_Love_2,0.1,,
30924,touch,10.0,0.0,281,1,0,expression_0,Locale_Character:281_speech_06,c281_Lobby_Touch_Love_3,0.1,,
30925,touch,10.0,0.0,281,1,0,expression_0,Locale_Character:281_speech_04,c281_Lobby_Touch_Love_1,0.1,,
30926,touch,10.0,0.0,281,1,0,expression_0,Locale_Character:281_speech_05,c281_Lobby_Touch_Love_2,0.1,,
30927,touch,10.0,0.0,281,1,0,expression_0,Locale_Character:281_speech_06,c281_Lobby_Touch_Love_3,0.1,,
30928,touch,10.0,0.0,281,1,0,expression_1,Locale_Character:281_speech_04,c281_Lobby_Touch_Love_1,0.1,,
30929,touch,10.0,0.0,281,1,0,expression_0,Locale_Character:281_speech_05,c281_Lobby_Touch_Love_2,0.1,,
30930,touch,10.0,0.0,281,1,0,expression_0,Locale_Character:281_speech_06,c281_Lobby_Touch_Love_3,0.2,,
30931,stay,1.0,9.0,281,1,0,expression_0,Locale_Character:281_stay_01,c281_Lobby_Stay_1,0.4,,
30932,stay,1.0,9.0,281,1,0,expression_0,Locale_Character:281_stay_01,c281_Lobby_Stay_1,0.3,,
30933,stay,1.0,9.0,281,1,0,expression_1,Locale_Character:281_stay_01,c281_Lobby_Stay_1,0.3,,
30934,stay,10.0,0.0,281,1,0,expression_0,Locale_Character:281_stay_02,c281_Lobby_Stay_Love_1,0.4,,
30935,stay,10.0,0.0,281,1,0,expression_0,Locale_Character:281_stay_02,c281_Lobby_Stay_Love_1,0.3,,
30936,stay,10.0,0.0,281,1,0,expression_1,Locale_Character:281_stay_02,c281_Lobby_Stay_Love_1,0.3,,
30937,touch,1.0,9.0,170,3,0,expression_0,Locale_Character:170_speech_01,c170_Lobby_Touch_1,0.3,,
30938,touch,1.0,9.0,170,3,0,expression_0,Locale_Character:170_speech_02,c170_Lobby_Touch_2,0.3,,
30939,touch,1.0,9.0,170,3,0,expression_0,Locale_Character:170_speech_03,c170_Lobby_Touch_3,0.4,,
30940,touch,10.0,0.0,170,3,0,expression_0,Locale_Character:170_speech_04,c170_Lobby_Touch_Love_1,0.3,,
30941,touch,10.0,0.0,170,3,0,expression_0,Locale_Character:170_speech_05,c170_Lobby_Touch_Love_2,0.3,,
30942,touch,10.0,0.0,170,3,0,expression_0,Locale_Character:170_speech_06,c170_Lobby_Touch_Love_3,0.4,,
30943,stay,1.0,9.0,170,3,0,expression_0,Locale_Character:170_stay_01,c170_Lobby_Stay_1,1.0,,
30944,stay,10.0,0.0,170,3,0,expression_0,Locale_Character:170_stay_02,c170_Lobby_Stay_Love_1,1.0,,
30945,touch,1.0,9.0,850,1,0,expression_0,Locale_Character:850_speech_01,c850_Lobby_Touch_1,0.3,,
30946,touch,1.0,9.0,850,1,0,expression_0,Locale_Character:850_speech_02,c850_Lobby_Touch_2,0.3,,
30947,touch,1.0,9.0,850,1,0,expression_0,Locale_Character:850_speech_03,c850_Lobby_Touch_3,0.4,,
30948,touch,10.0,0.0,850,1,0,expression_0,Locale_Character:850_speech_04,c850_Lobby_Touch_Love_1,0.3,,
30949,touch,10.0,0.0,850,1,0,expression_0,Locale_Character:850_speech_05,c850_Lobby_Touch_Love_2,0.3,,
30950,touch,10.0,0.0,850,1,0,expression_0,Locale_Character:850_speech_06,c850_Lobby_Touch_Love_3,0.4,,
30951,stay,1.0,9.0,850,1,0,expression_0,Locale_Character:850_stay_01,c850_Lobby_Stay_1,1.0,,
30952,stay,10.0,0.0,850,1,0,expression_0,Locale_Character:850_stay_02,c850_Lobby_Stay_Love_1,1.0,,
30953,touch,1.0,9.0,850,2,0,expression_0,Locale_Character:850_02_speech_01,c850_02_Lobby_Touch_1,0.3,,
30954,touch,1.0,9.0,850,2,0,expression_0,Locale_Character:850_02_speech_02,c850_02_Lobby_Touch_2,0.3,,
30955,touch,1.0,9.0,850,2,0,expression_0,Locale_Character:850_02_speech_03,c850_02_Lobby_Touch_3,0.4,,
30956,touch,10.0,0.0,850,2,0,expression_0,Locale_Character:850_02_speech_04,c850_02_Lobby_Touch_Love_1,0.3,,
30957,touch,10.0,0.0,850,2,0,expression_0,Locale_Character:850_02_speech_05,c850_02_Lobby_Touch_Love_2,0.3,,
30958,touch,10.0,0.0,850,2,0,expression_0,Locale_Character:850_02_speech_06,c850_02_Lobby_Touch_Love_3,0.4,,
30959,stay,1.0,9.0,850,2,0,expression_0,Locale_Character:850_02_stay_01,c850_02_Lobby_Stay_1,1.0,,
30960,stay,10.0,0.0,850,2,0,expression_0,Locale_Character:850_02_stay_02,c850_02_Lobby_Stay_Love_1,1.0,,
30961,touch,1.0,9.0,850,3,0,expression_0,Locale_Character:850_03_speech_01,c850_03_Lobby_Touch_1,0.3,,
30962,touch,1.0,9.0,850,3,0,expression_0,Locale_Character:850_03_speech_02,c850_03_Lobby_Touch_2,0.3,,
30963,touch,1.0,9.0,850,3,0,expression_0,Locale_Character:850_03_speech_03,c850_03_Lobby_Touch_3,0.4,,
30964,touch,10.0,0.0,850,3,0,expression_0,Locale_Character:850_03_speech_04,c850_03_Lobby_Touch_Love_1,0.3,,
30965,touch,10.0,0.0,850,3,0,expression_0,Locale_Character:850_03_speech_05,c850_03_Lobby_Touch_Love_2,0.3,,
30966,touch,10.0,0.0,850,3,0,expression_0,Locale_Character:850_03_speech_06,c850_03_Lobby_Touch_Love_3,0.4,,
30967,stay,1.0,9.0,850,3,0,expression_0,Locale_Character:850_03_stay_01,c850_03_Lobby_Stay_1,1.0,,
30968,stay,10.0,0.0,850,3,0,expression_0,Locale_Character:850_03_stay_02,c850_03_Lobby_Stay_Love_1,1.0,,
30969,touch,1.0,9.0,851,1,0,expression_0,Locale_Character:851_speech_01,c851_Lobby_Touch_1,0.3,,
30970,touch,1.0,9.0,851,1,0,expression_0,Locale_Character:851_speech_02,c851_Lobby_Touch_2,0.3,,
30971,touch,1.0,9.0,851,1,0,expression_0,Locale_Character:851_speech_03,c851_Lobby_Touch_3,0.4,,
30972,touch,10.0,0.0,851,1,0,expression_0,Locale_Character:851_speech_04,c851_Lobby_Touch_Love_1,0.3,,
30973,touch,10.0,0.0,851,1,0,expression_0,Locale_Character:851_speech_05,c851_Lobby_Touch_Love_2,0.3,,
30974,touch,10.0,0.0,851,1,0,expression_0,Locale_Character:851_speech_06,c851_Lobby_Touch_Love_3,0.4,,
30975,stay,1.0,9.0,851,1,0,expression_0,Locale_Character:851_stay_01,c851_Lobby_Stay_1,1.0,,
30976,stay,10.0,0.0,851,1,0,expression_0,Locale_Character:851_stay_02,c851_Lobby_Stay_Love_1,1.0,,
30977,touch,1.0,9.0,851,2,0,expression_0,Locale_Character:851_01_speech_01,c851_02_Lobby_Touch_1,0.3,,
30978,touch,1.0,9.0,851,2,0,expression_0,Locale_Character:851_01_speech_02,c851_02_Lobby_Touch_2,0.3,,
30979,touch,1.0,9.0,851,2,0,expression_0,Locale_Character:851_01_speech_03,c851_02_Lobby_Touch_3,0.4,,
30980,touch,10.0,0.0,851,2,0,expression_0,Locale_Character:851_01_speech_04,c851_02_Lobby_Touch_Love_1,0.3,,
30981,touch,10.0,0.0,851,2,0,expression_0,Locale_Character:851_01_speech_05,c851_02_Lobby_Touch_Love_2,0.3,,
30982,touch,10.0,0.0,851,2,0,expression_0,Locale_Character:851_01_speech_06,c851_02_Lobby_Touch_Love_3,0.4,,
30983,stay,1.0,9.0,851,2,0,expression_0,Locale_Character:851_01_stay_01,c851_02_Lobby_Stay_1,1.0,,
30984,stay,10.0,0.0,851,2,0,expression_0,Locale_Character:851_01_stay_02,c851_02_Lobby_Stay_Love_1,1.0,,
30985,touch,1.0,9.0,80,2,0,expression_0,Locale_Character:80_speech_01,c080_Lobby_Touch_1,0.3,,
30986,touch,1.0,9.0,80,2,0,expression_0,Locale_Character:80_speech_02,c080_Lobby_Touch_2,0.3,,
30987,touch,1.0,9.0,80,2,0,expression_0,Locale_Character:80_speech_03,c080_Lobby_Touch_3,0.4,,
30988,touch,10.0,0.0,80,2,0,expression_0,Locale_Character:80_speech_04,c080_Lobby_Touch_Love_1,0.3,,
30989,touch,10.0,0.0,80,2,0,expression_0,Locale_Character:80_speech_05,c080_Lobby_Touch_Love_2,0.3,,
30990,touch,10.0,0.0,80,2,0,expression_0,Locale_Character:80_speech_06,c080_Lobby_Touch_Love_3,0.4,,
30991,stay,1.0,9.0,80,2,0,expression_0,Locale_Character:80_stay_01,c080_Lobby_Stay_1,1.0,,
30992,stay,10.0,0.0,80,2,0,expression_0,Locale_Character:80_stay_02,c080_Lobby_Stay_Love_1,1.0,,
30993,touch,1.0,9.0,222,1,0,expression_0,Locale_Character:222_01_speech_01,c222_01_Lobby_Touch_1,0.3,,
30994,touch,1.0,9.0,222,1,0,expression_0,Locale_Character:222_01_speech_02,c222_01_Lobby_Touch_2,0.3,,
30995,touch,1.0,9.0,222,1,0,expression_0,Locale_Character:222_01_speech_03,c222_01_Lobby_Touch_3,0.4,,
30996,touch,10.0,0.0,222,1,0,expression_0,Locale_Character:222_01_speech_04,c222_01_Lobby_Touch_Love_1,0.3,,
30997,touch,10.0,0.0,222,1,0,expression_0,Locale_Character:222_01_speech_05,c222_01_Lobby_Touch_Love_2,0.3,,
30998,touch,10.0,0.0,222,1,0,expression_0,Locale_Character:222_01_speech_06,c222_01_Lobby_Touch_Love_3,0.4,,
30999,stay,1.0,9.0,222,1,0,expression_0,Locale_Character:222_01_stay_01,c222_01_Lobby_Stay_1,1.0,,
31000,stay,10.0,0.0,222,1,0,expression_0,Locale_Character:222_01_stay_02,c222_01_Lobby_Stay_Love_1,1.0,,
31001,touch,1.0,9.0,810,3,0,expression_0,Locale_Character:810_speech_01,c810_Lobby_Touch_1,0.3,,
31002,touch,1.0,9.0,810,3,0,expression_0,Locale_Character:810_speech_02,c810_Lobby_Touch_2,0.3,,
31003,touch,1.0,9.0,810,3,0,expression_0,Locale_Character:810_speech_03,c810_Lobby_Touch_3,0.4,,
31004,touch,10.0,0.0,810,3,0,expression_0,Locale_Character:810_speech_04,c810_Lobby_Touch_Love_1,0.3,,
31005,touch,10.0,0.0,810,3,0,expression_0,Locale_Character:810_speech_05,c810_Lobby_Touch_Love_2,0.3,,
31006,touch,10.0,0.0,810,3,0,expression_0,Locale_Character:810_speech_06,c810_Lobby_Touch_Love_3,0.4,,
31007,stay,1.0,9.0,810,3,0,expression_0,Locale_Character:810_stay_01,c810_Lobby_Stay_1,1.0,,
31008,stay,10.0,0.0,810,3,0,expression_0,Locale_Character:810_stay_02,c810_Lobby_Stay_Love_1,1.0,,
31009,touch,1.0,9.0,811,3,0,expression_0,Locale_Character:811_speech_01,c811_Lobby_Touch_1,0.3,,
31010,touch,1.0,9.0,811,3,0,expression_0,Locale_Character:811_speech_02,c811_Lobby_Touch_2,0.3,,
31011,touch,1.0,9.0,811,3,0,expression_0,Locale_Character:811_speech_03,c811_Lobby_Touch_3,0.4,,
31012,touch,10.0,0.0,811,3,0,expression_0,Locale_Character:811_speech_04,c811_Lobby_Touch_Love_1,0.3,,
31013,touch,10.0,0.0,811,3,0,expression_0,Locale_Character:811_speech_05,c811_Lobby_Touch_Love_2,0.3,,
31014,touch,10.0,0.0,811,3,0,expression_0,Locale_Character:811_speech_06,c811_Lobby_Touch_Love_3,0.4,,
31015,stay,1.0,9.0,811,3,0,expression_0,Locale_Character:811_stay_01,c811_Lobby_Stay_1,1.0,,
31016,stay,10.0,0.0,811,3,0,expression_0,Locale_Character:811_stay_02,c811_Lobby_Stay_Love_1,1.0,,
31017,touch,1.0,9.0,150,2,0,expression_0,Locale_Character:150_speech_01,c150_Lobby_Touch_1,0.3,,
31018,touch,1.0,9.0,150,2,0,expression_0,Locale_Character:150_speech_02,c150_Lobby_Touch_2,0.3,,
31019,touch,1.0,9.0,150,2,0,expression_0,Locale_Character:150_speech_03,c150_Lobby_Touch_3,0.4,,
31020,touch,10.0,0.0,150,2,0,expression_0,Locale_Character:150_speech_04,c150_Lobby_Touch_Love_1,0.3,,
31021,touch,10.0,0.0,150,2,0,expression_0,Locale_Character:150_speech_05,c150_Lobby_Touch_Love_2,0.3,,
31022,touch,10.0,0.0,150,2,0,expression_0,Locale_Character:150_speech_06,c150_Lobby_Touch_Love_3,0.4,,
31023,stay,1.0,9.0,150,2,0,expression_0,Locale_Character:150_stay_01,c150_Lobby_Stay_1,1.0,,
31024,stay,10.0,0.0,150,2,0,expression_0,Locale_Character:150_stay_02,c150_Lobby_Stay_Love_1,1.0,,
31025,touch,1.0,9.0,192,2,0,expression_0,Locale_Character:192_02_speech_01,c192_02_Lobby_Touch_1,0.3,,
