id,group_id,balloon_type,speaker,scenario_localkey
event_ce006_balloon_52_01,event_ce006_balloon_52,Normal,anis,Locale_SubScenario:event_ce006_balloon_52_01
event_ce006_balloon_52_02,event_ce006_balloon_52,Normal,anis,Locale_SubScenario:event_ce006_balloon_52_02
event_ce006_balloon_53_01,event_ce006_balloon_53,Normal,neon,Locale_SubScenario:event_ce006_balloon_53_01
event_ce006_balloon_53_02,event_ce006_balloon_53,Normal,neon,Locale_SubScenario:event_ce006_balloon_53_02
event_ce006_balloon_56_01,event_ce006_balloon_56,Normal,neon,Locale_SubScenario:event_ce006_balloon_56_01
event_ce006_balloon_56_02,event_ce006_balloon_56,Normal,neon,Locale_SubScenario:event_ce006_balloon_56_02
event_ce006_balloon_57_01,event_ce006_balloon_57,Normal,hongryeon,Locale_SubScenario:event_ce006_balloon_57_01
event_ce006_balloon_57_02,event_ce006_balloon_57,Normal,hongryeon,Locale_SubScenario:event_ce006_balloon_57_02
event_ce006_balloon_58_01,event_ce006_balloon_58,Normal,neon,Locale_SubScenario:event_ce006_balloon_58_01
event_ce006_balloon_58_02,event_ce006_balloon_58,Normal,neon,Locale_SubScenario:event_ce006_balloon_58_02
event_ce006_balloon_59_01,event_ce006_balloon_59,Normal,anis,Locale_SubScenario:event_ce006_balloon_59_01
event_ce006_balloon_59_02,event_ce006_balloon_59,Normal,anis,Locale_SubScenario:event_ce006_balloon_59_02
event_ce006_balloon_60_01,event_ce006_balloon_60,Normal,neon,Locale_SubScenario:event_ce006_balloon_60_01
event_ce006_balloon_60_02,event_ce006_balloon_60,Normal,neon,Locale_SubScenario:event_ce006_balloon_60_02
event_ce006_balloon_61_01,event_ce006_balloon_61,Normal,snowwhite,Locale_SubScenario:event_ce006_balloon_61_01
event_ce006_balloon_61_02,event_ce006_balloon_61,Normal,snowwhite,Locale_SubScenario:event_ce006_balloon_61_02
event_boomtheghost_balloon_01_01,event_boomtheghost_balloon_01,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_01_01
event_boomtheghost_balloon_01_02,event_boomtheghost_balloon_01,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_01_02
event_boomtheghost_balloon_02_01,event_boomtheghost_balloon_02,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_02_01
event_boomtheghost_balloon_02_02,event_boomtheghost_balloon_02,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_02_02
event_boomtheghost_balloon_03_01,event_boomtheghost_balloon_03,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_03_01
event_boomtheghost_balloon_03_02,event_boomtheghost_balloon_03,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_03_02
event_boomtheghost_balloon_04_01,event_boomtheghost_balloon_04,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_04_01
event_boomtheghost_balloon_04_02,event_boomtheghost_balloon_04,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_04_02
event_boomtheghost_balloon_05_01,event_boomtheghost_balloon_05,Normal,yan,Locale_SubScenario:event_boomtheghost_balloon_05_01
event_boomtheghost_balloon_05_02,event_boomtheghost_balloon_05,Normal,yan,Locale_SubScenario:event_boomtheghost_balloon_05_02
event_boomtheghost_balloon_06_01,event_boomtheghost_balloon_06,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_06_01
event_boomtheghost_balloon_06_02,event_boomtheghost_balloon_06,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_06_02
event_boomtheghost_balloon_07_01,event_boomtheghost_balloon_07,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_07_01
event_boomtheghost_balloon_07_02,event_boomtheghost_balloon_07,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_07_02
event_boomtheghost_balloon_08_01,event_boomtheghost_balloon_08,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_08_01
event_boomtheghost_balloon_08_02,event_boomtheghost_balloon_08,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_08_02
event_boomtheghost_balloon_09_01,event_boomtheghost_balloon_09,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_09_01
event_boomtheghost_balloon_09_02,event_boomtheghost_balloon_09,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_09_02
event_boomtheghost_balloon_10_01,event_boomtheghost_balloon_10,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_10_01
event_boomtheghost_balloon_10_02,event_boomtheghost_balloon_10,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_10_02
event_boomtheghost_balloon_11_01,event_boomtheghost_balloon_11,Normal,yan,Locale_SubScenario:event_boomtheghost_balloon_11_01
event_boomtheghost_balloon_11_02,event_boomtheghost_balloon_11,Normal,yan,Locale_SubScenario:event_boomtheghost_balloon_11_02
event_boomtheghost_balloon_12_01,event_boomtheghost_balloon_12,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_12_01
event_boomtheghost_balloon_12_02,event_boomtheghost_balloon_12,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_12_02
event_boomtheghost_balloon_13_01,event_boomtheghost_balloon_13,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_13_01
event_boomtheghost_balloon_13_02,event_boomtheghost_balloon_13,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_13_02
event_boomtheghost_balloon_14_01,event_boomtheghost_balloon_14,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_14_01
event_boomtheghost_balloon_14_02,event_boomtheghost_balloon_14,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_14_02
event_boomtheghost_balloon_15_01,event_boomtheghost_balloon_15,Normal,frima,Locale_SubScenario:event_boomtheghost_balloon_15_01
event_boomtheghost_balloon_15_02,event_boomtheghost_balloon_15,Normal,frima,Locale_SubScenario:event_boomtheghost_balloon_15_02
event_boomtheghost_balloon_16_01,event_boomtheghost_balloon_16,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_16_01
event_boomtheghost_balloon_16_02,event_boomtheghost_balloon_16,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_16_02
event_boomtheghost_balloon_17_01,event_boomtheghost_balloon_17,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_17_01
event_boomtheghost_balloon_17_02,event_boomtheghost_balloon_17,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_17_02
event_boomtheghost_balloon_18_01,event_boomtheghost_balloon_18,Normal,yan,Locale_SubScenario:event_boomtheghost_balloon_18_01
event_boomtheghost_balloon_18_02,event_boomtheghost_balloon_18,Normal,yan,Locale_SubScenario:event_boomtheghost_balloon_18_02
event_boomtheghost_balloon_19_01,event_boomtheghost_balloon_19,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_19_01
event_boomtheghost_balloon_19_02,event_boomtheghost_balloon_19,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_19_02
event_boomtheghost_balloon_20_01,event_boomtheghost_balloon_20,Normal,frima,Locale_SubScenario:event_boomtheghost_balloon_20_01
event_boomtheghost_balloon_20_02,event_boomtheghost_balloon_20,Normal,frima,Locale_SubScenario:event_boomtheghost_balloon_20_02
event_boomtheghost_balloon_21_01,event_boomtheghost_balloon_21,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_21_01
event_boomtheghost_balloon_21_02,event_boomtheghost_balloon_21,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_21_02
event_boomtheghost_balloon_22_01,event_boomtheghost_balloon_22,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_22_01
event_boomtheghost_balloon_22_02,event_boomtheghost_balloon_22,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_22_02
event_boomtheghost_balloon_23_01,event_boomtheghost_balloon_23,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_23_01
event_boomtheghost_balloon_23_02,event_boomtheghost_balloon_23,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_23_02
event_boomtheghost_balloon_24_01,event_boomtheghost_balloon_24,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_24_01
event_boomtheghost_balloon_24_02,event_boomtheghost_balloon_24,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_24_02
event_boomtheghost_balloon_25_01,event_boomtheghost_balloon_25,Normal,frima,Locale_SubScenario:event_boomtheghost_balloon_25_01
event_boomtheghost_balloon_25_02,event_boomtheghost_balloon_25,Normal,frima,Locale_SubScenario:event_boomtheghost_balloon_25_02
event_boomtheghost_balloon_26_01,event_boomtheghost_balloon_26,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_26_01
event_boomtheghost_balloon_26_02,event_boomtheghost_balloon_26,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_26_02
event_boomtheghost_balloon_27_01,event_boomtheghost_balloon_27,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_27_01
event_boomtheghost_balloon_27_02,event_boomtheghost_balloon_27,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_27_02
event_boomtheghost_balloon_28_01,event_boomtheghost_balloon_28,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_28_01
event_boomtheghost_balloon_28_02,event_boomtheghost_balloon_28,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_28_02
event_boomtheghost_balloon_29_01,event_boomtheghost_balloon_29,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_29_01
event_boomtheghost_balloon_29_02,event_boomtheghost_balloon_29,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_29_02
event_boomtheghost_balloon_30_01,event_boomtheghost_balloon_30,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_30_01
event_boomtheghost_balloon_30_02,event_boomtheghost_balloon_30,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_30_02
event_boomtheghost_balloon_31_01,event_boomtheghost_balloon_31,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_31_01
event_boomtheghost_balloon_31_02,event_boomtheghost_balloon_31,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_31_02
event_boomtheghost_balloon_32_01,event_boomtheghost_balloon_32,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_32_01
event_boomtheghost_balloon_32_02,event_boomtheghost_balloon_32,Normal,pepper,Locale_SubScenario:event_boomtheghost_balloon_32_02
event_boomtheghost_balloon_33_01,event_boomtheghost_balloon_33,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_33_01
event_boomtheghost_balloon_33_02,event_boomtheghost_balloon_33,Normal,tove,Locale_SubScenario:event_boomtheghost_balloon_33_02
event_boomtheghost_balloon_34_01,event_boomtheghost_balloon_34,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_34_01
event_boomtheghost_balloon_34_02,event_boomtheghost_balloon_34,Normal,centi,Locale_SubScenario:event_boomtheghost_balloon_34_02
event_boomtheghost_balloon_35_01,event_boomtheghost_balloon_35,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_35_01
event_boomtheghost_balloon_35_02,event_boomtheghost_balloon_35,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_35_02
event_boomtheghost_balloon_36_01,event_boomtheghost_balloon_36,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_36_01
event_boomtheghost_balloon_36_02,event_boomtheghost_balloon_36,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_36_02
event_boomtheghost_balloon_37_01,event_boomtheghost_balloon_37,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_37_01
event_boomtheghost_balloon_37_02,event_boomtheghost_balloon_37,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_37_02
event_boomtheghost_balloon_38_01,event_boomtheghost_balloon_38,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_38_01
event_boomtheghost_balloon_38_02,event_boomtheghost_balloon_38,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_38_02
event_boomtheghost_balloon_39_01,event_boomtheghost_balloon_39,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_39_01
event_boomtheghost_balloon_39_02,event_boomtheghost_balloon_39,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_39_02
event_boomtheghost_balloon_40_01,event_boomtheghost_balloon_40,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_40_01
event_boomtheghost_balloon_40_02,event_boomtheghost_balloon_40,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_40_02
event_boomtheghost_balloon_41_01,event_boomtheghost_balloon_41,Normal,yan,Locale_SubScenario:event_boomtheghost_balloon_41_01
event_boomtheghost_balloon_41_02,event_boomtheghost_balloon_41,Normal,yan,Locale_SubScenario:event_boomtheghost_balloon_41_02
event_boomtheghost_balloon_42_01,event_boomtheghost_balloon_42,Normal,frima,Locale_SubScenario:event_boomtheghost_balloon_42_01
event_boomtheghost_balloon_42_02,event_boomtheghost_balloon_42,Normal,frima,Locale_SubScenario:event_boomtheghost_balloon_42_02
event_boomtheghost_balloon_43_01,event_boomtheghost_balloon_43,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_43_01
event_boomtheghost_balloon_43_02,event_boomtheghost_balloon_43,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_43_02
event_boomtheghost_balloon_44_01,event_boomtheghost_balloon_44,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_44_01
event_boomtheghost_balloon_44_02,event_boomtheghost_balloon_44,Normal,elegg,Locale_SubScenario:event_boomtheghost_balloon_44_02
event_boomtheghost_balloon_45_01,event_boomtheghost_balloon_45,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_45_01
event_boomtheghost_balloon_45_02,event_boomtheghost_balloon_45,Normal,rapi,Locale_SubScenario:event_boomtheghost_balloon_45_02
event_boomtheghost_balloon_46_01,event_boomtheghost_balloon_46,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_46_01
event_boomtheghost_balloon_46_02,event_boomtheghost_balloon_46,Normal,alfred,Locale_SubScenario:event_boomtheghost_balloon_46_02
event_coinsinrush_balloon_01_01,event_coinsinrush_balloon_01,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_01_01
event_coinsinrush_balloon_01_02,event_coinsinrush_balloon_01,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_01_02
event_coinsinrush_balloon_02_01,event_coinsinrush_balloon_02,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_02_01
event_coinsinrush_balloon_02_02,event_coinsinrush_balloon_02,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_02_02
event_coinsinrush_balloon_03_01,event_coinsinrush_balloon_03,Normal,rouge,Locale_SubScenario:event_coinsinrush_balloon_03_01
event_coinsinrush_balloon_04_01,event_coinsinrush_balloon_04,Normal,bay,Locale_SubScenario:event_coinsinrush_balloon_04_01
event_coinsinrush_balloon_04_02,event_coinsinrush_balloon_04,Normal,bay,Locale_SubScenario:event_coinsinrush_balloon_04_02
event_coinsinrush_balloon_05_01,event_coinsinrush_balloon_05,Normal,exia,Locale_SubScenario:event_coinsinrush_balloon_05_01
event_coinsinrush_balloon_05_02,event_coinsinrush_balloon_05,Normal,exia,Locale_SubScenario:event_coinsinrush_balloon_05_02
event_coinsinrush_balloon_06_01,event_coinsinrush_balloon_06,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_06_01
event_coinsinrush_balloon_06_02,event_coinsinrush_balloon_06,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_06_02
event_coinsinrush_balloon_07_01,event_coinsinrush_balloon_07,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_07_01
event_coinsinrush_balloon_07_02,event_coinsinrush_balloon_07,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_07_02
event_coinsinrush_balloon_08_01,event_coinsinrush_balloon_08,Normal,rouge,Locale_SubScenario:event_coinsinrush_balloon_08_01
event_coinsinrush_balloon_08_02,event_coinsinrush_balloon_08,Normal,rouge,Locale_SubScenario:event_coinsinrush_balloon_08_02
event_coinsinrush_balloon_09_01,event_coinsinrush_balloon_09,Normal,bay,Locale_SubScenario:event_coinsinrush_balloon_09_01
event_coinsinrush_balloon_09_02,event_coinsinrush_balloon_09,Normal,bay,Locale_SubScenario:event_coinsinrush_balloon_09_02
event_coinsinrush_balloon_10_01,event_coinsinrush_balloon_10,Normal,exia,Locale_SubScenario:event_coinsinrush_balloon_10_01
event_coinsinrush_balloon_10_02,event_coinsinrush_balloon_10,Normal,exia,Locale_SubScenario:event_coinsinrush_balloon_10_02
event_coinsinrush_balloon_11_01,event_coinsinrush_balloon_11,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_11_01
event_coinsinrush_balloon_11_02,event_coinsinrush_balloon_11,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_11_02
event_coinsinrush_balloon_12_01,event_coinsinrush_balloon_12,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_12_01
event_coinsinrush_balloon_12_02,event_coinsinrush_balloon_12,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_12_02
event_coinsinrush_balloon_13_01,event_coinsinrush_balloon_13,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_13_01
event_coinsinrush_balloon_13_02,event_coinsinrush_balloon_13,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_13_02
event_coinsinrush_balloon_14_01,event_coinsinrush_balloon_14,Normal,rouge,Locale_SubScenario:event_coinsinrush_balloon_14_01
event_coinsinrush_balloon_14_02,event_coinsinrush_balloon_14,Normal,rouge,Locale_SubScenario:event_coinsinrush_balloon_14_02
event_coinsinrush_balloon_15_01,event_coinsinrush_balloon_15,Normal,bay,Locale_SubScenario:event_coinsinrush_balloon_15_01
event_coinsinrush_balloon_15_02,event_coinsinrush_balloon_15,Normal,bay,Locale_SubScenario:event_coinsinrush_balloon_15_02
event_coinsinrush_balloon_16_01,event_coinsinrush_balloon_16,Normal,mustang,Locale_SubScenario:event_coinsinrush_balloon_16_01
event_coinsinrush_balloon_16_02,event_coinsinrush_balloon_16,Normal,mustang,Locale_SubScenario:event_coinsinrush_balloon_16_02
event_coinsinrush_balloon_17_01,event_coinsinrush_balloon_17,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_17_01
event_coinsinrush_balloon_17_02,event_coinsinrush_balloon_17,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_17_02
event_coinsinrush_balloon_18_01,event_coinsinrush_balloon_18,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_18_01
event_coinsinrush_balloon_18_02,event_coinsinrush_balloon_18,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_18_02
event_coinsinrush_balloon_19_01,event_coinsinrush_balloon_19,Normal,rouge,Locale_SubScenario:event_coinsinrush_balloon_19_01
event_coinsinrush_balloon_19_02,event_coinsinrush_balloon_19,Normal,rouge,Locale_SubScenario:event_coinsinrush_balloon_19_02
event_coinsinrush_balloon_20_01,event_coinsinrush_balloon_20,Normal,bay,Locale_SubScenario:event_coinsinrush_balloon_20_01
event_coinsinrush_balloon_20_02,event_coinsinrush_balloon_20,Normal,bay,Locale_SubScenario:event_coinsinrush_balloon_20_02
event_coinsinrush_balloon_21_01,event_coinsinrush_balloon_21,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_21_01
event_coinsinrush_balloon_21_02,event_coinsinrush_balloon_21,Normal,milk,Locale_SubScenario:event_coinsinrush_balloon_21_02
event_coinsinrush_balloon_22_01,event_coinsinrush_balloon_22,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_22_01
event_coinsinrush_balloon_22_02,event_coinsinrush_balloon_22,Normal,ade,Locale_SubScenario:event_coinsinrush_balloon_22_02
event_coinsinrush_balloon_23_01,event_coinsinrush_balloon_23,Normal,rouge,Locale_SubScenario:event_coinsinrush_balloon_23_01
